Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob

     4091.27          219833.87             3016.59              120.58             1074.68                0.20



Scenario           Profit              Sales               Leftover_inv        demand
s573            75229.91                    1570.55             2520.72             1570.55
s574           174317.29                    2561.43             1529.84             2561.43
s575           144087.76                    2259.13             1832.14             2259.13
s576           293202.06                    3750.27              341.00             3750.27
s577           195233.12                    2770.59             1320.69             2770.59
s578           327301.63                    4091.27                0.00             4654.49
s579           327301.63                    4091.27                0.00             4768.81
s580           327301.63                    4091.27                0.00             4351.39
s581            81373.05                    1631.98             2459.29             1631.98
s582           214856.39                    2966.82             1124.45             2966.82
s583           327301.63                    4091.27                0.00             5124.28
s584           327301.63                    4091.27                0.00             4248.87
s585           226783.01                    3086.08             1005.19             3086.08
s586           327301.63                    4091.27                0.00             7593.80
s587           265340.50                    3471.66              619.61             3471.66
s588           327301.63                    4091.27                0.00             4924.71
s589           185694.58                    2675.20             1416.07             2675.20
s590            41159.89                    1229.85             2861.42             1229.85
s591           154900.55                    2367.26             1724.01             2367.26
s592           145944.05                    2277.69             1813.58             2277.69
s593           124944.02                    2067.69             2023.58             2067.69
s594           144545.21                    2263.71             1827.56             2263.71
s595           314490.37                    3963.16              128.11             3963.16
s596           327301.63                    4091.27                0.00             5070.30
s597           327301.63                    4091.27                0.00             4209.78
s598           259385.23                    3412.11              679.16             3412.11
s599           327301.63                    4091.27                0.00             4584.96
s600           182414.60                    2642.40             1448.87             2642.40
s601           -31407.21                     504.18             3587.09              504.18
s602           279334.27                    3611.60              479.67             3611.60
s603           221748.19                    3035.74             1055.53             3035.74
s604           189239.84                    2710.65             1380.62             2710.65
s605           327301.63                    4091.27                0.00             4724.58
s606            94038.78                    1758.64             2332.63             1758.64
s607           247990.09                    3298.15              793.12             3298.15
s608           192353.82                    2741.79             1349.48             2741.79
s609           327301.63                    4091.27                0.00             4303.92
s610           327301.63                    4091.27                0.00             4109.20
s611           133614.35                    2154.40             1936.87             2154.40
s612           182107.20                    2639.33             1451.94             2639.33
s613           319526.48                    4013.52               77.75             4013.52
s614           327301.63                    4091.27                0.00             4473.59
s615           327301.63                    4091.27                0.00             4371.24
s616           235972.05                    3177.97              913.30             3177.97
s617           327301.63                    4091.27                0.00             4257.30
s618           258820.54                    3406.46              684.81             3406.46
s619           327301.63                    4091.27                0.00             4453.38
s620           309735.83                    3915.61              175.66             3915.61
s621           327301.63                    4091.27                0.00             4992.72
s622           195564.98                    2773.90             1317.37             2773.90
s623           176586.17                    2584.12             1507.15             2584.12
s624           327301.63                    4091.27                0.00             4588.58
s625           327301.63                    4091.27                0.00             4264.39
s626           292087.53                    3739.13              352.14             3739.13
s627           198993.20                    2808.19             1283.08             2808.19
s628           243809.09                    3256.34              834.93             3256.34
s629           254822.01                    3366.47              724.80             3366.47
s630           296604.92                    3784.30              306.97             3784.30
s631           327301.63                    4091.27                0.00             4524.95
s632           327301.63                    4091.27                0.00             4458.47
s633            98222.04                    1800.47             2290.80             1800.47
s634           327301.63                    4091.27                0.00             5114.79
s635           213253.47                    2950.79             1140.48             2950.79
s636           119894.96                    2017.20             2074.07             2017.20
s637           164779.58                    2466.05             1625.22             2466.05
s638           210514.03                    2923.39             1167.88             2923.39
s639           151921.44                    2337.47             1753.80             2337.47
s640           327301.63                    4091.27                0.00             4123.54
s641           192122.62                    2739.48             1351.79             2739.48
s642           252177.78                    3340.03              751.24             3340.03
s643           327301.63                    4091.27                0.00             6148.19
s644           184651.12                    2664.77             1426.51             2664.77
s645           223512.55                    3053.38             1037.89             3053.38
s646           327301.63                    4091.27                0.00             4276.87
s647           327301.63                    4091.27                0.00             4848.35
s648           241561.35                    3233.87              857.40             3233.87
s649           219303.27                    3011.29             1079.98             3011.29
s650           128543.12                    2103.69             1987.59             2103.69
s651           294284.15                    3761.10              330.17             3761.10
s652           243651.23                    3254.77              836.50             3254.77
s653           327301.63                    4091.27                0.00             4348.52
s654           172261.02                    2540.86             1550.41             2540.86
s655           215702.22                    2975.28             1115.99             2975.28
s656           169159.70                    2509.85             1581.42             2509.85
s657           187859.85                    2696.85             1394.42             2696.85
s658           234066.12                    3158.92              932.36             3158.92
s659           106674.92                    1885.00             2206.27             1885.00
s660           185896.45                    2677.22             1414.05             2677.22
s661           173523.75                    2553.49             1537.78             2553.49
s662           281180.57                    3630.06              461.21             3630.06
s663            57159.33                    1389.85             2701.42             1389.85
s664           327301.63                    4091.27                0.00             4542.15
s665           327301.63                    4091.27                0.00             4662.61
s666           176646.03                    2584.71             1506.56             2584.71
s667           275754.66                    3575.80              515.47             3575.80
s668           207783.33                    2896.09             1195.18             2896.09
s669           273016.45                    3548.42              542.85             3548.42
s670           268284.03                    3501.09              590.18             3501.09
s671           327301.63                    4091.27                0.00             4540.04
s672           203952.48                    2857.78             1233.49             2857.78
s673           327301.63                    4091.27                0.00             4653.68
s674           294961.74                    3767.87              323.40             3767.87
s675           208091.29                    2899.17             1192.10             2899.17
s676           192381.19                    2742.07             1349.20             2742.07
s677           327301.63                    4091.27                0.00             4484.41
s678           326517.12                    4083.43                7.85             4083.43
s679           184057.59                    2658.83             1432.44             2658.83
s680           175542.05                    2573.67             1517.60             2573.67
s681           327301.63                    4091.27                0.00             4668.63
s682           314596.38                    3964.22              127.05             3964.22
s683           303327.90                    3851.53              239.74             3851.53
s684           125757.73                    2075.83             2015.44             2075.83
s685           327301.63                    4091.27                0.00             5428.32
s686           257204.45                    3390.30              700.97             3390.30
s687           327301.63                    4091.27                0.00             5149.09
s688           324950.87                    4067.76               23.51             4067.76
s689           250764.67                    3325.90              765.37             3325.90
s690           301116.95                    3829.42              261.85             3829.42
s691           327301.63                    4091.27                0.00             4115.61
s692           327301.63                    4091.27                0.00             4347.75
s693            -8259.29                     735.66             3355.61              735.66
s694           283145.96                    3649.71              441.56             3649.71
s695           222185.83                    3040.11             1051.16             3040.11
s696            53533.81                    1353.59             2737.68             1353.59
s697           283337.09                    3651.63              439.65             3651.63
s698           271575.57                    3534.01              557.26             3534.01
s699           219207.89                    3010.33             1080.94             3010.33
s700           327301.63                    4091.27                0.00             4274.63
s701           116168.55                    1979.94             2111.33             1979.94
s702            42547.67                    1243.73             2847.54             1243.73
s703           142939.35                    2247.65             1843.62             2247.65
s704           243108.21                    3249.34              841.93             3249.34
s705           327301.63                    4091.27                0.00             6014.80
s706           207655.24                    2894.81             1196.46             2894.81
s707           320941.83                    4027.67               63.60             4027.67
s708           246794.42                    3286.20              805.07             3286.20
s709           294732.38                    3765.58              325.69             3765.58
s710           266718.33                    3485.44              605.83             3485.44
s711           173286.01                    2551.11             1540.16             2551.11
s712           152136.97                    2339.62             1751.65             2339.62
s713            33181.17                    1150.07             2941.20             1150.07
s714           202353.40                    2841.79             1249.48             2841.79
s715           131268.65                    2130.94             1960.33             2130.94
s716           327301.63                    4091.27                0.00             4778.89
s717           180709.66                    2625.35             1465.92             2625.35
s718           -13042.63                     687.83             3403.44              687.83
s719           147360.92                    2291.86             1799.41             2291.86
s720           205138.20                    2869.64             1221.63             2869.64
s721           311917.48                    3937.43              153.84             3937.43
s722           312949.35                    3947.75              143.52             3947.75
s723           327301.63                    4091.27                0.00             4839.66
s724           169309.79                    2511.35             1579.92             2511.35
s725           104556.47                    1863.82             2227.45             1863.82
s726           129942.58                    2117.68             1973.59             2117.68
s727           111507.71                    1933.33             2157.94             1933.33
s728           283573.83                    3653.99              437.28             3653.99
s729           -18909.81                     629.16             3462.11              629.16
s730           243300.09                    3251.25              840.02             3251.25
s731           327301.63                    4091.27                0.00             4295.44
s732           244170.97                    3259.96              831.31             3259.96
s733           325205.45                    4070.31               20.96             4070.31
s734           327301.63                    4091.27                0.00             4456.71
s735           194182.32                    2760.08             1331.19             2760.08
s736           292175.30                    3740.01              351.26             3740.01
s737            70263.62                    1520.89             2570.38             1520.89
s738           324043.31                    4058.69               32.58             4058.69
s739           294022.09                    3758.47              332.80             3758.47
s740             1056.38                     828.82             3262.45              828.82
s741           155428.64                    2372.54             1718.73             2372.54
s742           285277.92                    3671.03              420.24             3671.03
s743           327301.63                    4091.27                0.00             4454.55
s744           142952.77                    2247.78             1843.49             2247.78
s745            -1150.60                     806.75             3284.52              806.75
s746           229042.04                    3108.67              982.60             3108.67
s747           164123.27                    2459.49             1631.78             2459.49
s748           231417.31                    3132.43              958.84             3132.43
s749            58184.01                    1400.09             2691.18             1400.09
s750           214667.36                    2964.93             1126.34             2964.93
s751            67312.72                    1491.38             2599.89             1491.38
s752           327301.63                    4091.27                0.00             4327.13
s753           299022.28                    3808.48              282.79             3808.48
s754           327301.63                    4091.27                0.00             4308.15
s755           207229.74                    2890.55             1200.72             2890.55
s756           187745.52                    2695.71             1395.56             2695.71
s757            97878.17                    1797.04             2294.23             1797.04
s758           201076.23                    2829.02             1262.25             2829.02
s759           126814.07                    2086.39             2004.88             2086.39
s760           220728.67                    3025.54             1065.73             3025.54
s761           165426.33                    2472.52             1618.75             2472.52
s762           -76285.21                      55.40             4035.87               55.40
s763           261735.16                    3435.61              655.66             3435.61
s764           199759.08                    2815.84             1275.43             2815.84
s765           309115.84                    3909.41              181.86             3909.41
s766           195225.45                    2770.51             1320.76             2770.51
s767           223095.46                    3049.21             1042.06             3049.21
s768           327301.63                    4091.27                0.00             4192.51
s769           287454.99                    3692.80              398.47             3692.80
s770           174997.28                    2568.23             1523.04             2568.23
s771           127040.12                    2088.66             2002.62             2088.66
s772           169762.44                    2515.88             1575.39             2515.88
s773           218996.88                    3008.22             1083.05             3008.22
s774            95029.39                    1768.55             2322.72             1768.55
s775           327301.63                    4091.27                0.00             4207.64
s776             8424.81                     902.50             3188.77              902.50
s777           245794.57                    3276.20              815.07             3276.20
s778           273256.94                    3550.82              540.45             3550.82
s779           239449.90                    3212.75              878.52             3212.75
s780           167356.72                    2491.82             1599.45             2491.82
s781           281878.38                    3637.04              454.23             3637.04
s782           327301.63                    4091.27                0.00             4725.85
s783           171967.90                    2537.93             1553.34             2537.93
s784           327301.63                    4091.27                0.00             4100.33
s785           150544.83                    2323.70             1767.57             2323.70
s786           327301.63                    4091.27                0.00             4138.65
s787           210242.09                    2920.68             1170.60             2920.68
s788           327301.63                    4091.27                0.00             4745.56
s789           327301.63                    4091.27                0.00             4852.44
s790           106554.63                    1883.80             2207.47             1883.80
s791           327301.63                    4091.27                0.00             4321.98
s792           186738.31                    2685.64             1405.63             2685.64
s793           327301.63                    4091.27                0.00             6035.53
s794            94089.77                    1759.15             2332.12             1759.15
s795           109346.85                    1911.72             2179.55             1911.72
s796           284654.80                    3664.80              426.47             3664.80
s797           101625.92                    1834.51             2256.76             1834.51
s798            91428.48                    1732.54             2358.73             1732.54
s799           255161.66                    3369.87              721.40             3369.87
s800           202512.93                    2843.38             1247.89             2843.38
s801           327301.63                    4091.27                0.00             4641.19
s802           327301.63                    4091.27                0.00             5818.94
s803            97628.26                    1794.54             2296.73             1794.54
s804           289931.19                    3717.57              373.70             3717.57
s805           244574.49                    3264.00              827.27             3264.00
s806           296271.06                    3780.96              310.31             3780.96
s807           179578.54                    2614.04             1477.23             2614.04
s808           155899.92                    2377.25             1714.02             2377.25
s809           181096.15                    2629.22             1462.05             2629.22
s810            54071.96                    1358.97             2732.30             1358.97
s811           327301.63                    4091.27                0.00             4518.49
s812           160910.35                    2427.36             1663.91             2427.36
s813           158409.52                    2402.35             1688.92             2402.35
s814           327301.63                    4091.27                0.00             4131.85
s815           324591.41                    4064.17               27.10             4064.17
s816           245926.85                    3277.52              813.75             3277.52
s817           248153.77                    3299.79              791.48             3299.79
s818           322549.03                    4043.74               47.53             4043.74
s819           315264.70                    3970.90              120.37             3970.90
s820           327301.63                    4091.27                0.00             4488.34
s821           327301.63                    4091.27                0.00             5108.29
s822           163880.10                    2457.06             1634.22             2457.06
s823           251660.61                    3334.86              756.41             3334.86
s824           225016.08                    3068.41             1022.86             3068.41
s825           285664.70                    3674.90              416.37             3674.90
s826           209364.27                    2911.90             1179.37             2911.90
s827           327301.63                    4091.27                0.00             5314.43
s828           213395.35                    2952.21             1139.06             2952.21
s829           295555.60                    3773.81              317.46             3773.81
s830           327301.63                    4091.27                0.00             4418.07
s831           254466.96                    3362.92              728.35             3362.92
s832           269682.82                    3515.08              576.19             3515.08
s833           327301.63                    4091.27                0.00             5286.51
s834           327301.63                    4091.27                0.00             6320.49
s835           327301.63                    4091.27                0.00             4355.46
s836           294737.98                    3765.63              325.64             3765.63
s837           130784.27                    2126.10             1965.17             2126.10
s838           326700.51                    4085.26                6.01             4085.26
s839           103651.68                    1854.77             2236.50             1854.77
s840           285578.82                    3674.04              417.23             3674.04
s841            33713.75                    1155.39             2935.88             1155.39
s842           327301.63                    4091.27                0.00             4315.15
s843           136158.10                    2179.84             1911.44             2179.84
s844           198219.74                    2800.45             1290.82             2800.45
s845           121969.16                    2037.95             2053.32             2037.95
s846           227092.01                    3089.17             1002.10             3089.17
s847           327301.63                    4091.27                0.00             4255.98
s848           168600.57                    2504.26             1587.01             2504.26
s849           144049.97                    2258.75             1832.52             2258.75
s850           130625.44                    2124.51             1966.76             2124.51
s851           294039.91                    3758.65              332.62             3758.65
s852           134411.90                    2162.37             1928.90             2162.37
s853           108733.49                    1905.59             2185.68             1905.59
s854           313566.00                    3953.91              137.36             3953.91
s855           327301.63                    4091.27                0.00             4347.45
s856           260367.77                    3421.93              669.34             3421.93
s857           144859.51                    2266.85             1824.42             2266.85
s858           190564.77                    2723.90             1367.37             2723.90
s859           288700.09                    3705.26              386.02             3705.26
s860           200539.91                    2823.65             1267.62             2823.65
s861           159070.06                    2408.95             1682.32             2408.95
s862           251971.53                    3337.97              753.30             3337.97
s863           114512.60                    1963.38             2127.89             1963.38
s864           261424.62                    3432.50              658.77             3432.50
s865           327301.63                    4091.27                0.00             5001.26
s866           327301.63                    4091.27                0.00             7977.10
s867           164618.43                    2464.44             1626.83             2464.44
s868           206689.28                    2885.15             1206.12             2885.15
s869           141854.58                    2236.80             1854.47             2236.80
s870           156466.41                    2382.92             1708.35             2382.92
s871           138090.43                    2199.16             1892.11             2199.16
s872           138063.86                    2198.89             1892.38             2198.89
s873           221612.40                    3034.38             1056.89             3034.38
s874           275964.33                    3577.90              513.37             3577.90
s875           318445.88                    4002.71               88.56             4002.71
s876           218313.03                    3001.38             1089.89             3001.38
s877           327301.63                    4091.27                0.00             4951.93
s878           297902.96                    3797.28              293.99             3797.28
s879            43284.23                    1251.10             2840.17             1251.10
s880           171980.91                    2538.06             1553.21             2538.06
s881           275236.82                    3570.62              520.65             3570.62
s882           173340.67                    2551.66             1539.61             2551.66
s883            -7801.43                     740.24             3351.03              740.24
s884           327301.63                    4091.27                0.00             4285.79
s885            96344.19                    1781.70             2309.57             1781.70
s886           327301.63                    4091.27                0.00             4272.92
s887           327301.63                    4091.27                0.00             5247.82
s888           327301.63                    4091.27                0.00             4328.85
s889           327301.63                    4091.27                0.00             4683.40
s890           242219.43                    3240.45              850.82             3240.45
s891           301966.13                    3837.92              253.36             3837.92
s892           327301.63                    4091.27                0.00             4093.52
s893           129095.66                    2109.21             1982.06             2109.21
s894           162140.15                    2439.66             1651.61             2439.66
s895            90168.05                    1719.93             2371.34             1719.93
s896           148475.38                    2303.01             1788.26             2303.01
s897           200836.59                    2826.62             1264.65             2826.62
s898           229906.85                    3117.32              973.95             3117.32
s899           254993.32                    3368.19              723.08             3368.19
s900            96234.77                    1780.60             2310.67             1780.60
s901           132503.72                    2143.29             1947.98             2143.29
s902           176779.28                    2586.05             1505.22             2586.05
s903           165257.53                    2470.83             1620.44             2470.83
s904           293780.47                    3756.06              335.21             3756.06
s905           113687.08                    1955.12             2136.15             1955.12
s906           327301.63                    4091.27                0.00             5392.87
s907           326144.63                    4079.70               11.57             4079.70
s908           274001.30                    3558.27              533.00             3558.27
s909           327301.63                    4091.27                0.00             4381.37
s910           224173.64                    3059.99             1031.28             3059.99
s911           158142.53                    2399.68             1691.59             2399.68
s912           327301.63                    4091.27                0.00             4581.84
s913            -3542.28                     782.83             3308.44              782.83
s914           194376.89                    2762.02             1329.25             2762.02
s915           307994.26                    3898.20              193.07             3898.20
s916           264178.44                    3460.04              631.23             3460.04
s917           117385.65                    1992.11             2099.16             1992.11
s918           116561.46                    1983.87             2107.40             1983.87
s919            93986.88                    1758.12             2333.15             1758.12
s920           234464.89                    3162.90              928.37             3162.90
s921           191735.55                    2735.61             1355.66             2735.61
s922            71414.74                    1532.40             2558.87             1532.40
s923            42701.13                    1245.27             2846.01             1245.27
s924           327301.63                    4091.27                0.00             4490.77
s925            53359.40                    1351.85             2739.42             1351.85
s926           322497.52                    4043.23               48.04             4043.23
s927           138480.56                    2203.06             1888.21             2203.06
s928           162171.84                    2439.97             1651.30             2439.97
s929           186159.96                    2679.85             1411.42             2679.85
s930           212822.08                    2946.47             1144.80             2946.47
s931           327301.63                    4091.27                0.00             4224.48
s932           236021.84                    3178.47              912.80             3178.47
s933           189963.43                    2717.89             1373.38             2717.89
s934            82448.68                    1642.74             2448.53             1642.74
s935           327301.63                    4091.27                0.00             4141.19
s936           327301.63                    4091.27                0.00             4604.39
s937           327301.63                    4091.27                0.00             4878.64
s938           157988.79                    2398.14             1693.13             2398.14
s939           -32742.32                     490.83             3600.44              490.83
s940           211114.83                    2929.40             1161.87             2929.40
s941           327301.63                    4091.27                0.00             4826.24
s942           218372.47                    3001.98             1089.29             3001.98
s943           140300.00                    2221.25             1870.02             2221.25
s944           171430.31                    2532.56             1558.71             2532.56
s945           138798.81                    2206.24             1885.03             2206.24
s946           255441.89                    3372.67              718.60             3372.67
s947           147145.19                    2289.71             1801.56             2289.71
s948           113277.27                    1951.03             2140.24             1951.03
s949             9977.74                     918.03             3173.24              918.03
s950           192571.62                    2743.97             1347.30             2743.97
s951           265481.85                    3473.07              618.20             3473.07
s952           282437.38                    3642.63              448.64             3642.63
s953           159738.31                    2415.64             1675.63             2415.64
s954           327301.63                    4091.27                0.00             4806.45
s955           320865.48                    4026.91               64.36             4026.91
s956           137363.66                    2191.89             1899.38             2191.89
s957           216422.92                    2982.48             1108.79             2982.48
s958           243111.57                    3249.37              841.90             3249.37
s959           186177.98                    2680.03             1411.24             2680.03
s960           327301.63                    4091.27                0.00             4830.69
s961           288411.61                    3702.37              388.90             3702.37
s962           257532.35                    3393.58              697.69             3393.58
s963           295414.23                    3772.40              318.87             3772.40
s964           225132.33                    3069.58             1021.69             3069.58
s965           327301.63                    4091.27                0.00             4851.12
s966           316791.50                    3986.17              105.10             3986.17
s967           278757.68                    3605.83              485.44             3605.83
s968           283195.14                    3650.21              441.06             3650.21
s969            85246.23                    1670.72             2420.55             1670.72
s970           327301.63                    4091.27                0.00             4612.46
s971            19949.18                    1017.75             3073.52             1017.75
s972           124161.34                    2059.87             2031.40             2059.87
s973           277179.97                    3590.05              501.22             3590.05
s974           312457.94                    3942.83              148.44             3942.83
s975           299207.41                    3810.33              280.94             3810.33
s976           327301.63                    4091.27                0.00             4394.38
s977           152708.93                    2345.34             1745.93             2345.34
s978           318127.26                    3999.53               91.74             3999.53
s979            97487.10                    1793.13             2298.15             1793.13
s980           293786.10                    3756.12              335.16             3756.12
s981           278800.79                    3606.26              485.01             3606.26
s982            79442.12                    1612.68             2478.60             1612.68
s983           272661.61                    3544.87              546.40             3544.87
s984           115793.91                    1976.19             2115.08             1976.19
s985           182867.96                    2646.93             1444.34             2646.93
s986           295335.68                    3771.61              319.66             3771.61
s987           170774.67                    2526.00             1565.27             2526.00
s988           327301.63                    4091.27                0.00             6155.41
s989           305628.62                    3874.54              216.73             3874.54
s990           212289.77                    2941.15             1150.12             2941.15
s991           119487.95                    2013.13             2078.14             2013.13
s992           327301.63                    4091.27                0.00             5211.91
s993           130006.11                    2118.32             1972.96             2118.32
s994           227381.07                    3092.06              999.21             3092.06
s995             8497.61                     903.23             3188.04              903.23
s996            96217.03                    1780.42             2310.85             1780.42
s997           108133.69                    1899.59             2191.68             1899.59
s998           157593.34                    2394.19             1697.08             2394.19
s999           168704.85                    2505.30             1585.97             2505.30
s1000          200678.66                    2825.04             1266.23             2825.04
