Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     1155.39           90369.65             1134.77             2002.40               20.62                0.96            51197.70



Scenario           Profit              Sales               Leftover_inv        demand
s587            92431.33                    1155.39                0.00             3471.66
s588            92431.33                    1155.39                0.00             4924.71
s589            92431.33                    1155.39                0.00             2675.20
s590            92431.33                    1155.39                0.00             1229.85
s591            92431.33                    1155.39                0.00             2367.26
s592            92431.33                    1155.39                0.00             2277.69
s593            92431.33                    1155.39                0.00             2067.69
s594            92431.33                    1155.39                0.00             2263.71
s595            92431.33                    1155.39                0.00             3963.16
s596            92431.33                    1155.39                0.00             5070.30
s597            92431.33                    1155.39                0.00             4209.78
s598            92431.33                    1155.39                0.00             3412.11
s599            92431.33                    1155.39                0.00             4584.96
s600            92431.33                    1155.39                0.00             2642.40
s601            27310.37                     504.18              651.21              504.18
s602            92431.33                    1155.39                0.00             3611.60
s603            92431.33                    1155.39                0.00             3035.74
s604            92431.33                    1155.39                0.00             2710.65
s605            92431.33                    1155.39                0.00             4724.58
s606            92431.33                    1155.39                0.00             1758.64
s607            92431.33                    1155.39                0.00             3298.15
s608            92431.33                    1155.39                0.00             2741.79
s609            92431.33                    1155.39                0.00             4303.92
s610            92431.33                    1155.39                0.00             4109.20
s611            92431.33                    1155.39                0.00             2154.40
s612            92431.33                    1155.39                0.00             2639.33
s613            92431.33                    1155.39                0.00             4013.52
s614            92431.33                    1155.39                0.00             4473.59
s615            92431.33                    1155.39                0.00             4371.24
s616            92431.33                    1155.39                0.00             3177.97
s617            92431.33                    1155.39                0.00             4257.30
s618            92431.33                    1155.39                0.00             3406.46
s619            92431.33                    1155.39                0.00             4453.38
s620            92431.33                    1155.39                0.00             3915.61
s621            92431.33                    1155.39                0.00             4992.72
s622            92431.33                    1155.39                0.00             2773.90
s623            92431.33                    1155.39                0.00             2584.12
s624            92431.33                    1155.39                0.00             4588.58
s625            92431.33                    1155.39                0.00             4264.39
s626            92431.33                    1155.39                0.00             3739.13
s627            92431.33                    1155.39                0.00             2808.19
s628            92431.33                    1155.39                0.00             3256.34
s629            92431.33                    1155.39                0.00             3366.47
s630            92431.33                    1155.39                0.00             3784.30
s631            92431.33                    1155.39                0.00             4524.95
s632            92431.33                    1155.39                0.00             4458.47
s633            92431.33                    1155.39                0.00             1800.47
s634            92431.33                    1155.39                0.00             5114.79
s635            92431.33                    1155.39                0.00             2950.79
s636            92431.33                    1155.39                0.00             2017.20
s637            92431.33                    1155.39                0.00             2466.05
s638            92431.33                    1155.39                0.00             2923.39
s639            92431.33                    1155.39                0.00             2337.47
s640            92431.33                    1155.39                0.00             4123.54
s641            92431.33                    1155.39                0.00             2739.48
s642            92431.33                    1155.39                0.00             3340.03
s643            92431.33                    1155.39                0.00             6148.19
s644            92431.33                    1155.39                0.00             2664.77
s645            92431.33                    1155.39                0.00             3053.38
s646            92431.33                    1155.39                0.00             4276.87
s647            92431.33                    1155.39                0.00             4848.35
s648            92431.33                    1155.39                0.00             3233.87
s649            92431.33                    1155.39                0.00             3011.29
s650            92431.33                    1155.39                0.00             2103.69
s651            92431.33                    1155.39                0.00             3761.10
s652            92431.33                    1155.39                0.00             3254.77
s653            92431.33                    1155.39                0.00             4348.52
s654            92431.33                    1155.39                0.00             2540.86
s655            92431.33                    1155.39                0.00             2975.28
s656            92431.33                    1155.39                0.00             2509.85
s657            92431.33                    1155.39                0.00             2696.85
s658            92431.33                    1155.39                0.00             3158.92
s659            92431.33                    1155.39                0.00             1885.00
s660            92431.33                    1155.39                0.00             2677.22
s661            92431.33                    1155.39                0.00             2553.49
s662            92431.33                    1155.39                0.00             3630.06
s663            92431.33                    1155.39                0.00             1389.85
s664            92431.33                    1155.39                0.00             4542.15
s665            92431.33                    1155.39                0.00             4662.61
s666            92431.33                    1155.39                0.00             2584.71
s667            92431.33                    1155.39                0.00             3575.80
s668            92431.33                    1155.39                0.00             2896.09
s669            92431.33                    1155.39                0.00             3548.42
s670            92431.33                    1155.39                0.00             3501.09
s671            92431.33                    1155.39                0.00             4540.04
s672            92431.33                    1155.39                0.00             2857.78
s673            92431.33                    1155.39                0.00             4653.68
s674            92431.33                    1155.39                0.00             3767.87
s675            92431.33                    1155.39                0.00             2899.17
s676            92431.33                    1155.39                0.00             2742.07
s677            92431.33                    1155.39                0.00             4484.41
s678            92431.33                    1155.39                0.00             4083.43
s679            92431.33                    1155.39                0.00             2658.83
s680            92431.33                    1155.39                0.00             2573.67
s681            92431.33                    1155.39                0.00             4668.63
s682            92431.33                    1155.39                0.00             3964.22
s683            92431.33                    1155.39                0.00             3851.53
s684            92431.33                    1155.39                0.00             2075.83
s685            92431.33                    1155.39                0.00             5428.32
s686            92431.33                    1155.39                0.00             3390.30
s687            92431.33                    1155.39                0.00             5149.09
s688            92431.33                    1155.39                0.00             4067.76
s689            92431.33                    1155.39                0.00             3325.90
s690            92431.33                    1155.39                0.00             3829.42
s691            92431.33                    1155.39                0.00             4115.61
s692            92431.33                    1155.39                0.00             4347.75
s693            50458.28                     735.66              419.73              735.66
s694            92431.33                    1155.39                0.00             3649.71
s695            92431.33                    1155.39                0.00             3040.11
s696            92431.33                    1155.39                0.00             1353.59
s697            92431.33                    1155.39                0.00             3651.63
s698            92431.33                    1155.39                0.00             3534.01
s699            92431.33                    1155.39                0.00             3010.33
s700            92431.33                    1155.39                0.00             4274.63
s701            92431.33                    1155.39                0.00             1979.94
s702            92431.33                    1155.39                0.00             1243.73
s703            92431.33                    1155.39                0.00             2247.65
s704            92431.33                    1155.39                0.00             3249.34
s705            92431.33                    1155.39                0.00             6014.80
s706            92431.33                    1155.39                0.00             2894.81
s707            92431.33                    1155.39                0.00             4027.67
s708            92431.33                    1155.39                0.00             3286.20
s709            92431.33                    1155.39                0.00             3765.58
s710            92431.33                    1155.39                0.00             3485.44
s711            92431.33                    1155.39                0.00             2551.11
s712            92431.33                    1155.39                0.00             2339.62
s713            91898.75                    1150.07                5.33             1150.07
s714            92431.33                    1155.39                0.00             2841.79
s715            92431.33                    1155.39                0.00             2130.94
s716            92431.33                    1155.39                0.00             4778.89
s717            92431.33                    1155.39                0.00             2625.35
s718            45674.95                     687.83              467.56              687.83
s719            92431.33                    1155.39                0.00             2291.86
s720            92431.33                    1155.39                0.00             2869.64
s721            92431.33                    1155.39                0.00             3937.43
s722            92431.33                    1155.39                0.00             3947.75
s723            92431.33                    1155.39                0.00             4839.66
s724            92431.33                    1155.39                0.00             2511.35
s725            92431.33                    1155.39                0.00             1863.82
s726            92431.33                    1155.39                0.00             2117.68
s727            92431.33                    1155.39                0.00             1933.33
s728            92431.33                    1155.39                0.00             3653.99
s729            39807.76                     629.16              526.24              629.16
s730            92431.33                    1155.39                0.00             3251.25
s731            92431.33                    1155.39                0.00             4295.44
s732            92431.33                    1155.39                0.00             3259.96
s733            92431.33                    1155.39                0.00             4070.31
s734            92431.33                    1155.39                0.00             4456.71
s735            92431.33                    1155.39                0.00             2760.08
s736            92431.33                    1155.39                0.00             3740.01
s737            92431.33                    1155.39                0.00             1520.89
s738            92431.33                    1155.39                0.00             4058.69
s739            92431.33                    1155.39                0.00             3758.47
s740            59773.96                     828.82              326.57              828.82
s741            92431.33                    1155.39                0.00             2372.54
s742            92431.33                    1155.39                0.00             3671.03
s743            92431.33                    1155.39                0.00             4454.55
s744            92431.33                    1155.39                0.00             2247.78
s745            57566.97                     806.75              348.64              806.75
s746            92431.33                    1155.39                0.00             3108.67
s747            92431.33                    1155.39                0.00             2459.49
s748            92431.33                    1155.39                0.00             3132.43
s749            92431.33                    1155.39                0.00             1400.09
s750            92431.33                    1155.39                0.00             2964.93
s751            92431.33                    1155.39                0.00             1491.38
s752            92431.33                    1155.39                0.00             4327.13
s753            92431.33                    1155.39                0.00             3808.48
s754            92431.33                    1155.39                0.00             4308.15
s755            92431.33                    1155.39                0.00             2890.55
s756            92431.33                    1155.39                0.00             2695.71
s757            92431.33                    1155.39                0.00             1797.04
s758            92431.33                    1155.39                0.00             2829.02
s759            92431.33                    1155.39                0.00             2086.39
s760            92431.33                    1155.39                0.00             3025.54
s761            92431.33                    1155.39                0.00             2472.52
s762           -17567.63                      55.40             1099.99               55.40
s763            92431.33                    1155.39                0.00             3435.61
s764            92431.33                    1155.39                0.00             2815.84
s765            92431.33                    1155.39                0.00             3909.41
s766            92431.33                    1155.39                0.00             2770.51
s767            92431.33                    1155.39                0.00             3049.21
s768            92431.33                    1155.39                0.00             4192.51
s769            92431.33                    1155.39                0.00             3692.80
s770            92431.33                    1155.39                0.00             2568.23
s771            92431.33                    1155.39                0.00             2088.66
s772            92431.33                    1155.39                0.00             2515.88
s773            92431.33                    1155.39                0.00             3008.22
s774            92431.33                    1155.39                0.00             1768.55
s775            92431.33                    1155.39                0.00             4207.64
s776            67142.39                     902.50              252.89              902.50
s777            92431.33                    1155.39                0.00             3276.20
s778            92431.33                    1155.39                0.00             3550.82
s779            92431.33                    1155.39                0.00             3212.75
s780            92431.33                    1155.39                0.00             2491.82
s781            92431.33                    1155.39                0.00             3637.04
s782            92431.33                    1155.39                0.00             4725.85
s783            92431.33                    1155.39                0.00             2537.93
s784            92431.33                    1155.39                0.00             4100.33
s785            92431.33                    1155.39                0.00             2323.70
s786            92431.33                    1155.39                0.00             4138.65
s787            92431.33                    1155.39                0.00             2920.68
s788            92431.33                    1155.39                0.00             4745.56
s789            92431.33                    1155.39                0.00             4852.44
s790            92431.33                    1155.39                0.00             1883.80
s791            92431.33                    1155.39                0.00             4321.98
s792            92431.33                    1155.39                0.00             2685.64
s793            92431.33                    1155.39                0.00             6035.53
s794            92431.33                    1155.39                0.00             1759.15
s795            92431.33                    1155.39                0.00             1911.72
s796            92431.33                    1155.39                0.00             3664.80
s797            92431.33                    1155.39                0.00             1834.51
s798            92431.33                    1155.39                0.00             1732.54
s799            92431.33                    1155.39                0.00             3369.87
s800            92431.33                    1155.39                0.00             2843.38
s801            92431.33                    1155.39                0.00             4641.19
s802            92431.33                    1155.39                0.00             5818.94
s803            92431.33                    1155.39                0.00             1794.54
s804            92431.33                    1155.39                0.00             3717.57
s805            92431.33                    1155.39                0.00             3264.00
s806            92431.33                    1155.39                0.00             3780.96
s807            92431.33                    1155.39                0.00             2614.04
s808            92431.33                    1155.39                0.00             2377.25
s809            92431.33                    1155.39                0.00             2629.22
s810            92431.33                    1155.39                0.00             1358.97
s811            92431.33                    1155.39                0.00             4518.49
s812            92431.33                    1155.39                0.00             2427.36
s813            92431.33                    1155.39                0.00             2402.35
s814            92431.33                    1155.39                0.00             4131.85
s815            92431.33                    1155.39                0.00             4064.17
s816            92431.33                    1155.39                0.00             3277.52
s817            92431.33                    1155.39                0.00             3299.79
s818            92431.33                    1155.39                0.00             4043.74
s819            92431.33                    1155.39                0.00             3970.90
s820            92431.33                    1155.39                0.00             4488.34
s821            92431.33                    1155.39                0.00             5108.29
s822            92431.33                    1155.39                0.00             2457.06
s823            92431.33                    1155.39                0.00             3334.86
s824            92431.33                    1155.39                0.00             3068.41
s825            92431.33                    1155.39                0.00             3674.90
s826            92431.33                    1155.39                0.00             2911.90
s827            92431.33                    1155.39                0.00             5314.43
s828            92431.33                    1155.39                0.00             2952.21
s829            92431.33                    1155.39                0.00             3773.81
s830            92431.33                    1155.39                0.00             4418.07
s831            92431.33                    1155.39                0.00             3362.92
s832            92431.33                    1155.39                0.00             3515.08
s833            92431.33                    1155.39                0.00             5286.51
s834            92431.33                    1155.39                0.00             6320.49
s835            92431.33                    1155.39                0.00             4355.46
s836            92431.33                    1155.39                0.00             3765.63
s837            92431.33                    1155.39                0.00             2126.10
s838            92431.33                    1155.39                0.00             4085.26
s839            92431.33                    1155.39                0.00             1854.77
s840            92431.33                    1155.39                0.00             3674.04
s841            92431.33                    1155.39                0.00             1155.39
s842            92431.33                    1155.39                0.00             4315.15
s843            92431.33                    1155.39                0.00             2179.84
s844            92431.33                    1155.39                0.00             2800.45
s845            92431.33                    1155.39                0.00             2037.95
s846            92431.33                    1155.39                0.00             3089.17
s847            92431.33                    1155.39                0.00             4255.98
s848            92431.33                    1155.39                0.00             2504.26
s849            92431.33                    1155.39                0.00             2258.75
s850            92431.33                    1155.39                0.00             2124.51
s851            92431.33                    1155.39                0.00             3758.65
s852            92431.33                    1155.39                0.00             2162.37
s853            92431.33                    1155.39                0.00             1905.59
s854            92431.33                    1155.39                0.00             3953.91
s855            92431.33                    1155.39                0.00             4347.45
s856            92431.33                    1155.39                0.00             3421.93
s857            92431.33                    1155.39                0.00             2266.85
s858            92431.33                    1155.39                0.00             2723.90
s859            92431.33                    1155.39                0.00             3705.26
s860            92431.33                    1155.39                0.00             2823.65
s861            92431.33                    1155.39                0.00             2408.95
s862            92431.33                    1155.39                0.00             3337.97
s863            92431.33                    1155.39                0.00             1963.38
s864            92431.33                    1155.39                0.00             3432.50
s865            92431.33                    1155.39                0.00             5001.26
s866            92431.33                    1155.39                0.00             7977.10
s867            92431.33                    1155.39                0.00             2464.44
s868            92431.33                    1155.39                0.00             2885.15
s869            92431.33                    1155.39                0.00             2236.80
s870            92431.33                    1155.39                0.00             2382.92
s871            92431.33                    1155.39                0.00             2199.16
s872            92431.33                    1155.39                0.00             2198.89
s873            92431.33                    1155.39                0.00             3034.38
s874            92431.33                    1155.39                0.00             3577.90
s875            92431.33                    1155.39                0.00             4002.71
s876            92431.33                    1155.39                0.00             3001.38
s877            92431.33                    1155.39                0.00             4951.93
s878            92431.33                    1155.39                0.00             3797.28
s879            92431.33                    1155.39                0.00             1251.10
s880            92431.33                    1155.39                0.00             2538.06
s881            92431.33                    1155.39                0.00             3570.62
s882            92431.33                    1155.39                0.00             2551.66
s883            50916.15                     740.24              415.15              740.24
s884            92431.33                    1155.39                0.00             4285.79
s885            92431.33                    1155.39                0.00             1781.70
s886            92431.33                    1155.39                0.00             4272.92
s887            92431.33                    1155.39                0.00             5247.82
s888            92431.33                    1155.39                0.00             4328.85
s889            92431.33                    1155.39                0.00             4683.40
s890            92431.33                    1155.39                0.00             3240.45
s891            92431.33                    1155.39                0.00             3837.92
s892            92431.33                    1155.39                0.00             4093.52
s893            92431.33                    1155.39                0.00             2109.21
s894            92431.33                    1155.39                0.00             2439.66
s895            92431.33                    1155.39                0.00             1719.93
s896            92431.33                    1155.39                0.00             2303.01
s897            92431.33                    1155.39                0.00             2826.62
s898            92431.33                    1155.39                0.00             3117.32
s899            92431.33                    1155.39                0.00             3368.19
s900            92431.33                    1155.39                0.00             1780.60
s901            92431.33                    1155.39                0.00             2143.29
s902            92431.33                    1155.39                0.00             2586.05
s903            92431.33                    1155.39                0.00             2470.83
s904            92431.33                    1155.39                0.00             3756.06
s905            92431.33                    1155.39                0.00             1955.12
s906            92431.33                    1155.39                0.00             5392.87
s907            92431.33                    1155.39                0.00             4079.70
s908            92431.33                    1155.39                0.00             3558.27
s909            92431.33                    1155.39                0.00             4381.37
s910            92431.33                    1155.39                0.00             3059.99
s911            92431.33                    1155.39                0.00             2399.68
s912            92431.33                    1155.39                0.00             4581.84
s913            55175.29                     782.83              372.56              782.83
s914            92431.33                    1155.39                0.00             2762.02
s915            92431.33                    1155.39                0.00             3898.20
s916            92431.33                    1155.39                0.00             3460.04
s917            92431.33                    1155.39                0.00             1992.11
s918            92431.33                    1155.39                0.00             1983.87
s919            92431.33                    1155.39                0.00             1758.12
s920            92431.33                    1155.39                0.00             3162.90
s921            92431.33                    1155.39                0.00             2735.61
s922            92431.33                    1155.39                0.00             1532.40
s923            92431.33                    1155.39                0.00             1245.27
s924            92431.33                    1155.39                0.00             4490.77
s925            92431.33                    1155.39                0.00             1351.85
s926            92431.33                    1155.39                0.00             4043.23
s927            92431.33                    1155.39                0.00             2203.06
s928            92431.33                    1155.39                0.00             2439.97
s929            92431.33                    1155.39                0.00             2679.85
s930            92431.33                    1155.39                0.00             2946.47
s931            92431.33                    1155.39                0.00             4224.48
s932            92431.33                    1155.39                0.00             3178.47
s933            92431.33                    1155.39                0.00             2717.89
s934            92431.33                    1155.39                0.00             1642.74
s935            92431.33                    1155.39                0.00             4141.19
s936            92431.33                    1155.39                0.00             4604.39
s937            92431.33                    1155.39                0.00             4878.64
s938            92431.33                    1155.39                0.00             2398.14
s939            25975.26                     490.83              664.56              490.83
s940            92431.33                    1155.39                0.00             2929.40
s941            92431.33                    1155.39                0.00             4826.24
s942            92431.33                    1155.39                0.00             3001.98
s943            92431.33                    1155.39                0.00             2221.25
s944            92431.33                    1155.39                0.00             2532.56
s945            92431.33                    1155.39                0.00             2206.24
s946            92431.33                    1155.39                0.00             3372.67
s947            92431.33                    1155.39                0.00             2289.71
s948            92431.33                    1155.39                0.00             1951.03
s949            68695.32                     918.03              237.36              918.03
s950            92431.33                    1155.39                0.00             2743.97
s951            92431.33                    1155.39                0.00             3473.07
s952            92431.33                    1155.39                0.00             3642.63
s953            92431.33                    1155.39                0.00             2415.64
s954            92431.33                    1155.39                0.00             4806.45
s955            92431.33                    1155.39                0.00             4026.91
s956            92431.33                    1155.39                0.00             2191.89
s957            92431.33                    1155.39                0.00             2982.48
s958            92431.33                    1155.39                0.00             3249.37
s959            92431.33                    1155.39                0.00             2680.03
s960            92431.33                    1155.39                0.00             4830.69
s961            92431.33                    1155.39                0.00             3702.37
s962            92431.33                    1155.39                0.00             3393.58
s963            92431.33                    1155.39                0.00             3772.40
s964            92431.33                    1155.39                0.00             3069.58
s965            92431.33                    1155.39                0.00             4851.12
s966            92431.33                    1155.39                0.00             3986.17
s967            92431.33                    1155.39                0.00             3605.83
s968            92431.33                    1155.39                0.00             3650.21
s969            92431.33                    1155.39                0.00             1670.72
s970            92431.33                    1155.39                0.00             4612.46
s971            78666.75                    1017.75              137.65             1017.75
s972            92431.33                    1155.39                0.00             2059.87
s973            92431.33                    1155.39                0.00             3590.05
s974            92431.33                    1155.39                0.00             3942.83
s975            92431.33                    1155.39                0.00             3810.33
s976            92431.33                    1155.39                0.00             4394.38
s977            92431.33                    1155.39                0.00             2345.34
s978            92431.33                    1155.39                0.00             3999.53
s979            92431.33                    1155.39                0.00             1793.13
s980            92431.33                    1155.39                0.00             3756.12
s981            92431.33                    1155.39                0.00             3606.26
s982            92431.33                    1155.39                0.00             1612.68
s983            92431.33                    1155.39                0.00             3544.87
s984            92431.33                    1155.39                0.00             1976.19
s985            92431.33                    1155.39                0.00             2646.93
s986            92431.33                    1155.39                0.00             3771.61
s987            92431.33                    1155.39                0.00             2526.00
s988            92431.33                    1155.39                0.00             6155.41
s989            92431.33                    1155.39                0.00             3874.54
s990            92431.33                    1155.39                0.00             2941.15
s991            92431.33                    1155.39                0.00             2013.13
s992            92431.33                    1155.39                0.00             5211.91
s993            92431.33                    1155.39                0.00             2118.32
s994            92431.33                    1155.39                0.00             3092.06
s995            67215.18                     903.23              252.16              903.23
s996            92431.33                    1155.39                0.00             1780.42
s997            92431.33                    1155.39                0.00             1899.59
s998            92431.33                    1155.39                0.00             2394.19
s999            92431.33                    1155.39                0.00             2505.30
s1000           92431.33                    1155.39                0.00             2825.04
