Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

      166.55           13241.81              165.73             2971.45                0.82                0.99             5095.50



Scenario           Profit              Sales               Leftover_inv        demand
s226            13324.09                     166.55                0.00             3628.98
s227            13324.09                     166.55                0.00             2324.10
s228            13324.09                     166.55                0.00             2110.19
s229            13324.09                     166.55                0.00             3114.46
s230            13324.09                     166.55                0.00             4367.70
s231            13324.09                     166.55                0.00             2022.75
s232            13324.09                     166.55                0.00             3208.13
s233            13324.09                     166.55                0.00             3376.59
s234            13324.09                     166.55                0.00             3422.66
s235            13324.09                     166.55                0.00             3092.89
s236            13324.09                     166.55                0.00             2156.75
s237            13324.09                     166.55                0.00             1510.19
s238            13324.09                     166.55                0.00             2714.67
s239            13324.09                     166.55                0.00             3196.28
s240            13324.09                     166.55                0.00             2607.45
s241            13324.09                     166.55                0.00             2032.86
s242            13324.09                     166.55                0.00             3734.26
s243            13324.09                     166.55                0.00             3367.61
s244            13324.09                     166.55                0.00             3802.00
s245            13324.09                     166.55                0.00             2750.59
s246            13324.09                     166.55                0.00             2917.83
s247            13324.09                     166.55                0.00             3164.90
s248            13324.09                     166.55                0.00             3743.60
s249            13324.09                     166.55                0.00             2192.11
s250            13324.09                     166.55                0.00             3228.50
s251            13324.09                     166.55                0.00             3137.31
s252            13324.09                     166.55                0.00             1974.85
s253            13324.09                     166.55                0.00             3177.52
s254            13324.09                     166.55                0.00             2958.72
s255            13324.09                     166.55                0.00             3797.97
s256            13324.09                     166.55                0.00             2260.01
s257            13324.09                     166.55                0.00             2799.87
s258            13324.09                     166.55                0.00             2167.31
s259            13324.09                     166.55                0.00             3846.63
s260            13324.09                     166.55                0.00             4091.40
s261            13324.09                     166.55                0.00             3766.87
s262            13324.09                     166.55                0.00             2428.68
s263            13324.09                     166.55                0.00             4661.93
s264            13324.09                     166.55                0.00             2548.50
s265            13324.09                     166.55                0.00             3791.74
s266            13324.09                     166.55                0.00             2357.65
s267            13324.09                     166.55                0.00             3115.42
s268            13324.09                     166.55                0.00             2287.76
s269            13324.09                     166.55                0.00             2850.69
s270            13324.09                     166.55                0.00             2226.29
s271            13324.09                     166.55                0.00             1769.15
s272            13324.09                     166.55                0.00             2364.73
s273            13324.09                     166.55                0.00             3440.59
s274            13324.09                     166.55                0.00             1742.91
s275            13324.09                     166.55                0.00             3860.64
s276            13324.09                     166.55                0.00             3369.12
s277            13324.09                     166.55                0.00             2755.49
s278            13324.09                     166.55                0.00             2212.92
s279            13324.09                     166.55                0.00             4132.07
s280            13324.09                     166.55                0.00             4502.04
s281            13324.09                     166.55                0.00             2430.41
s282            13324.09                     166.55                0.00             1351.34
s283            13324.09                     166.55                0.00             2255.18
s284            13324.09                     166.55                0.00             4902.12
s285            13324.09                     166.55                0.00             3755.93
s286            13324.09                     166.55                0.00             3825.63
s287            13324.09                     166.55                0.00             3136.01
s288            13324.09                     166.55                0.00             2001.21
s289            13324.09                     166.55                0.00             2671.57
s290            13324.09                     166.55                0.00             4036.61
s291            13324.09                     166.55                0.00             2077.26
s292            13324.09                     166.55                0.00             3799.42
s293            13324.09                     166.55                0.00             4098.48
s294            13324.09                     166.55                0.00             3581.96
s295            13324.09                     166.55                0.00              356.38
s296            13324.09                     166.55                0.00             2184.20
s297            13324.09                     166.55                0.00             4192.43
s298            13324.09                     166.55                0.00             3642.28
s299            13324.09                     166.55                0.00             3857.40
s300            13324.09                     166.55                0.00             2991.40
s301            13324.09                     166.55                0.00             4327.46
s302            13324.09                     166.55                0.00             3547.91
s303            13324.09                     166.55                0.00             2181.00
s304            13324.09                     166.55                0.00             4400.82
s305            13324.09                     166.55                0.00             2159.95
s306            13324.09                     166.55                0.00             3287.67
s307            13324.09                     166.55                0.00              803.73
s308            13324.09                     166.55                0.00             2469.33
s309            13324.09                     166.55                0.00             1185.95
s310            13324.09                     166.55                0.00             4643.70
s311            13324.09                     166.55                0.00             3516.03
s312            13324.09                     166.55                0.00             1909.51
s313            13324.09                     166.55                0.00             2664.49
s314            13324.09                     166.55                0.00             4877.15
s315            13324.09                     166.55                0.00             3157.62
s316            13324.09                     166.55                0.00             1971.40
s317            13324.09                     166.55                0.00             1429.06
s318            13324.09                     166.55                0.00             3712.37
s319            13324.09                     166.55                0.00             2832.88
s320            13324.09                     166.55                0.00             2097.44
s321            13324.09                     166.55                0.00             3988.47
s322            13324.09                     166.55                0.00             3661.53
s323            13324.09                     166.55                0.00             4011.89
s324            13324.09                     166.55                0.00             4058.98
s325            13324.09                     166.55                0.00             3365.44
s326            13324.09                     166.55                0.00             3238.29
s327            13324.09                     166.55                0.00             1090.18
s328            13324.09                     166.55                0.00             1819.31
s329            13324.09                     166.55                0.00             3814.09
s330            13324.09                     166.55                0.00             2375.67
s331            13324.09                     166.55                0.00             5231.73
s332            13324.09                     166.55                0.00             4741.49
s333            13324.09                     166.55                0.00             4013.90
s334            13324.09                     166.55                0.00             2009.74
s335            13324.09                     166.55                0.00             2446.97
s336            13324.09                     166.55                0.00             3625.91
s337            13324.09                     166.55                0.00             3998.73
s338            13324.09                     166.55                0.00             4242.66
s339            13324.09                     166.55                0.00             3269.02
s340            13324.09                     166.55                0.00             4716.48
s341            13324.09                     166.55                0.00             3750.90
s342            13324.09                     166.55                0.00             3309.51
s343            13324.09                     166.55                0.00             2133.63
s344            13324.09                     166.55                0.00             1486.21
s345            13324.09                     166.55                0.00             3311.18
s346            13324.09                     166.55                0.00             3535.61
s347            13324.09                     166.55                0.00             3813.00
s348            13324.09                     166.55                0.00             2619.32
s349            13324.09                     166.55                0.00             2046.53
s350            13324.09                     166.55                0.00             2852.78
s351            13324.09                     166.55                0.00             3179.47
s352            13324.09                     166.55                0.00             2601.50
s353            13324.09                     166.55                0.00             1509.77
s354            13324.09                     166.55                0.00             3823.64
s355            13324.09                     166.55                0.00             3571.74
s356            13324.09                     166.55                0.00             3875.39
s357            13324.09                     166.55                0.00             4280.25
s358            13324.09                     166.55                0.00             2852.04
s359            13324.09                     166.55                0.00             4265.23
