Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob

     4188.37          222367.67             3061.35              131.30             1127.02                0.20



Scenario           Profit              Sales               Leftover_inv        demand
s92            335069.48                    4188.37                0.00             4349.05
s93            158851.95                    2426.19             1762.18             2426.19
s94            291851.44                    3756.19              432.18             3756.19
s95            210268.27                    2940.36             1248.01             2940.36
s96            192845.48                    2766.13             1422.24             2766.13
s97            311921.07                    3956.88              231.48             3956.88
s98            163803.09                    2475.70             1712.66             2475.70
s99            212922.17                    2966.90             1221.47             2966.90
s100            68424.46                    1521.92             2666.45             1521.92
s101           335069.48                    4188.37                0.00             4327.76
s102           242344.20                    3261.12              927.25             3261.12
s103           102224.71                    1859.92             2328.45             1859.92
s104            76147.53                    1599.15             2589.22             1599.15
s105           312180.08                    3959.47              228.89             3959.47
s106           259681.33                    3434.49              753.88             3434.49
s107           166317.54                    2500.85             1687.52             2500.85
s108            49341.78                    1331.09             2857.28             1331.09
s109           131538.42                    2153.06             2035.31             2153.06
s110           335069.48                    4188.37                0.00             4339.83
s111           335069.48                    4188.37                0.00             5598.15
s112           167818.20                    2515.86             1672.51             2515.86
s113           -47029.63                     367.38             3820.99              367.38
s114           226226.37                    3099.94             1088.43             3099.94
s115           335069.48                    4188.37                0.00             4296.38
s116           244345.87                    3281.13              907.24             3281.13
s117           162362.58                    2461.30             1727.07             2461.30
s118           218148.18                    3019.16             1169.21             3019.16
s119           225913.22                    3096.81             1091.56             3096.81
s120           298119.46                    3818.87              369.50             3818.87
s121           192263.64                    2760.31             1428.06             2760.31
s122           306833.05                    3906.00              282.36             3906.00
s123            73690.81                    1574.58             2613.79             1574.58
s124           232928.48                    3166.96             1021.41             3166.96
s125             7522.46                     912.90             3275.47              912.90
s126           105583.26                    1893.51             2294.86             1893.51
s127           310365.72                    3941.33              247.04             3941.33
s128           237421.05                    3211.88              976.48             3211.88
s129           103381.31                    1871.49             2316.88             1871.49
s130           -44756.11                     390.11             3798.26              390.11
s131           288187.12                    3719.54              468.82             3719.54
s132           251535.38                    3353.03              835.34             3353.03
s133           245286.82                    3290.54              897.83             3290.54
s134           335069.48                    4188.37                0.00             4304.49
s135           168134.79                    2519.02             1669.35             2519.02
s136           224288.22                    3080.56             1107.81             3080.56
s137           335069.48                    4188.37                0.00             4784.99
s138           227075.24                    3108.43             1079.94             3108.43
s139           335069.48                    4188.37                0.00             4328.83
s140           163457.48                    2472.25             1716.12             2472.25
s141           313892.89                    3976.60              211.77             3976.60
s142           286032.31                    3698.00              490.37             3698.00
s143           335069.48                    4188.37                0.00             4542.86
s144            -7405.85                     763.62             3424.75              763.62
s145            34727.87                    1184.95             3003.42             1184.95
s146           186201.55                    2699.69             1488.68             2699.69
s147           278867.15                    3626.35              562.02             3626.35
s148           335069.48                    4188.37                0.00             4781.35
s149           331386.84                    4151.54               36.83             4151.54
s150           299022.29                    3827.90              360.47             3827.90
s151           199178.61                    2829.46             1358.91             2829.46
s152            72773.12                    1565.40             2622.96             1565.40
s153            90460.91                    1742.28             2446.09             1742.28
s154           335069.48                    4188.37                0.00             4234.46
s155           148387.42                    2321.55             1866.82             2321.55
s156           153792.51                    2375.60             1812.77             2375.60
s157           274174.43                    3579.42              608.95             3579.42
s158           208164.07                    2919.31             1269.05             2919.31
s159           193405.72                    2771.73             1416.64             2771.73
s160           291288.82                    3750.56              437.81             3750.56
s161           335069.48                    4188.37                0.00             4494.94
s162           175301.82                    2590.69             1597.68             2590.69
s163           103361.88                    1871.29             2317.08             1871.29
s164           325236.95                    4090.04               98.33             4090.04
s165           213188.90                    2969.56             1218.81             2969.56
s166           234811.22                    3185.79             1002.58             3185.79
s167           264222.10                    3479.89              708.47             3479.89
s168           140174.64                    2239.42             1948.95             2239.42
s169           291160.43                    3749.28              439.09             3749.28
s170           136797.60                    2205.65             1982.72             2205.65
s171           224469.05                    3082.36             1106.00             3082.36
s172            96232.26                    1800.00             2388.37             1800.00
s173           335069.48                    4188.37                0.00             4267.36
s174           335069.48                    4188.37                0.00             6307.64
s175           335069.48                    4188.37                0.00             4548.85
s176           160576.00                    2443.43             1744.93             2443.43
s177           312029.25                    3957.97              230.40             3957.97
s178           265568.84                    3493.36              695.01             3493.36
s179           212350.82                    2961.18             1227.19             2961.18
s180           289954.23                    3737.22              451.15             3737.22
s181           335069.48                    4188.37                0.00             4514.19
s182           251521.24                    3352.89              835.48             3352.89
s183           273625.78                    3573.93              614.44             3573.93
s184           335069.48                    4188.37                0.00             5024.76
s185           216059.63                    2998.27             1190.10             2998.27
s186           289466.43                    3732.34              456.03             3732.34
s187           -69363.47                     144.04             4044.33              144.04
s188           335069.48                    4188.37                0.00             5122.31
s189           185380.74                    2691.48             1496.89             2691.48
s190           218853.52                    3026.21             1162.16             3026.21
s191           285107.23                    3688.75              499.62             3688.75
s192           243637.29                    3274.05              914.32             3274.05
s193           267264.04                    3510.31              678.05             3510.31
s194            49746.79                    1335.14             2853.23             1335.14
s195           280746.69                    3645.14              543.23             3645.14
s196           195999.35                    2797.67             1390.70             2797.67
s197           239748.58                    3235.16              953.21             3235.16
s198           234403.46                    3181.71             1006.66             3181.71
s199           320486.21                    4042.54              145.83             4042.54
s200            69466.71                    1532.34             2656.03             1532.34
s201           173772.71                    2575.40             1612.97             2575.40
s202           292718.11                    3764.85              423.51             3764.85
s203           192221.48                    2759.89             1428.48             2759.89
s204           219168.03                    3029.35             1159.01             3029.35
s205           245574.87                    3293.42              894.95             3293.42
s206           323389.13                    4071.56              116.80             4071.56
s207           330660.48                    4144.28               44.09             4144.28
s208           167521.22                    2512.89             1675.48             2512.89
s209           319145.68                    4029.13              159.24             4029.13
s210           171263.68                    2550.31             1638.06             2550.31
s211           177803.83                    2615.71             1572.66             2615.71
s212           181617.94                    2653.85             1534.52             2653.85
s213           209031.39                    2927.99             1260.38             2927.99
s214           161340.06                    2451.07             1737.29             2451.07
s215           335069.48                    4188.37                0.00             4275.19
s216           335069.48                    4188.37                0.00             4567.11
s217           335069.48                    4188.37                0.00             4616.65
s218           136041.42                    2198.09             1990.28             2198.09
s219           308456.60                    3922.24              266.13             3922.24
s220           335069.48                    4188.37                0.00             4843.11
s221           148549.65                    2323.17             1865.20             2323.17
s222           168535.77                    2523.03             1665.34             2523.03
s223           194853.23                    2786.21             1402.16             2786.21
s224           224120.10                    3078.87             1109.49             3078.87
s225           335069.48                    4188.37                0.00             4501.35
s226           279130.62                    3628.98              559.39             3628.98
s227           148642.21                    2324.10             1864.27             2324.10
s228           127251.23                    2110.19             2078.18             2110.19
s229           227678.73                    3114.46             1073.91             3114.46
s230           335069.48                    4188.37                0.00             4367.70
s231           118508.12                    2022.75             2165.61             2022.75
s232           237046.04                    3208.13              980.23             3208.13
s233           253891.17                    3376.59              811.78             3376.59
s234           258499.12                    3422.66              765.70             3422.66
s235           225522.11                    3092.89             1095.47             3092.89
s236           131907.30                    2156.75             2031.62             2156.75
s237            67252.03                    1510.19             2678.17             1510.19
s238           187699.22                    2714.67             1473.70             2714.67
s239           235860.45                    3196.28              992.09             3196.28
s240           176977.74                    2607.45             1580.92             2607.45
s241           119518.15                    2032.86             2155.51             2032.86
s242           289658.85                    3734.26              454.11             3734.26
s243           252993.17                    3367.61              820.76             3367.61
s244           296433.09                    3802.00              386.36             3802.00
s245           191292.01                    2750.59             1437.77             2750.59
s246           208015.75                    2917.83             1270.54             2917.83
s247           232722.87                    3164.90             1023.47             3164.90
s248           290592.70                    3743.60              444.77             3743.60
s249           135443.85                    2192.11             1996.26             2192.11
s250           239082.29                    3228.50              959.87             3228.50
s251           229963.26                    3137.31             1051.06             3137.31
s252           113717.75                    1974.85             2213.52             1974.85
s253           233984.65                    3177.52             1010.85             3177.52
s254           212104.44                    2958.72             1229.65             2958.72
s255           296029.35                    3797.97              390.40             3797.97
s256           142233.49                    2260.01             1928.36             2260.01
s257           196219.76                    2799.87             1388.50             2799.87
s258           132963.30                    2167.31             2021.06             2167.31
s259           300895.40                    3846.63              341.74             3846.63
s260           325372.42                    4091.40               96.97             4091.40
s261           292919.40                    3766.87              421.50             3766.87
s262           159100.49                    2428.68             1759.69             2428.68
s263           335069.48                    4188.37                0.00             4661.93
s264           171082.46                    2548.50             1639.87             2548.50
s265           295406.28                    3791.74              396.63             3791.74
s266           151997.42                    2357.65             1830.72             2357.65
s267           227774.67                    3115.42             1072.95             3115.42
s268           145008.68                    2287.76             1900.61             2287.76
s269           201301.69                    2850.69             1337.68             2850.69
s270           138861.48                    2226.29             1962.08             2226.29
s271            93147.90                    1769.15             2419.22             1769.15
s272           152705.22                    2364.73             1823.64             2364.73
s273           260291.42                    3440.59              747.78             3440.59
s274            90523.16                    1742.91             2445.46             1742.91
s275           302297.05                    3860.64              327.72             3860.64
s276           253144.93                    3369.12              819.25             3369.12
s277           191781.27                    2755.49             1432.88             2755.49
s278           137524.85                    2212.92             1975.45             2212.92
s279           329439.36                    4132.07               56.30             4132.07
s280           335069.48                    4188.37                0.00             4502.04
s281           159273.95                    2430.41             1757.96             2430.41
s282            51367.06                    1351.34             2837.02             1351.34
s283           141750.31                    2255.18             1933.19             2255.18
s284           335069.48                    4188.37                0.00             4902.12
s285           291825.33                    3755.93              432.44             3755.93
s286           298795.53                    3825.63              362.74             3825.63
s287           229833.85                    3136.01             1052.36             3136.01
s288           116353.65                    2001.21             2187.16             2001.21
s289           183389.33                    2671.57             1516.80             2671.57
s290           319893.81                    4036.61              151.76             4036.61
s291           123958.74                    2077.26             2111.11             2077.26
s292           296174.20                    3799.42              388.95             3799.42
s293           326081.11                    4098.48               89.88             4098.48
s294           274428.34                    3581.96              606.41             3581.96
s295           -48129.39                     356.38             3831.99              356.38
s296           134653.01                    2184.20             2004.16             2184.20
s297           335069.48                    4188.37                0.00             4192.43
s298           280460.40                    3642.28              546.09             3642.28
s299           301972.14                    3857.40              330.97             3857.40
s300           215372.84                    2991.40             1196.97             2991.40
s301           335069.48                    4188.37                0.00             4327.46
s302           271023.75                    3547.91              640.46             3547.91
s303           134332.68                    2181.00             2007.37             2181.00
s304           335069.48                    4188.37                0.00             4400.82
s305           132227.24                    2159.95             2028.42             2159.95
s306           244999.46                    3287.67              900.70             3287.67
s307            -3394.40                     803.73             3384.64              803.73
s308           163165.57                    2469.33             1719.04             2469.33
s309            34827.29                    1185.95             3002.42             1185.95
s310           335069.48                    4188.37                0.00             4643.70
s311           267835.65                    3516.03              672.34             3516.03
s312           107183.41                    1909.51             2278.86             1909.51
s313           182681.40                    2664.49             1523.88             2664.49
s314           335069.48                    4188.37                0.00             4877.15
s315           231995.04                    3157.62             1030.74             3157.62
s316           113372.71                    1971.40             2216.97             1971.40
s317            59138.32                    1429.06             2759.31             1429.06
s318           287469.54                    3712.37              476.00             3712.37
s319           199520.89                    2832.88             1355.49             2832.88
s320           125976.33                    2097.44             2090.93             2097.44
s321           315080.04                    3988.47              199.89             3988.47
s322           282385.18                    3661.53              526.84             3661.53
s323           317422.08                    4011.89              176.47             4011.89
s324           322130.44                    4058.98              129.39             4058.98
s325           252776.50                    3365.44              822.93             3365.44
s326           240061.47                    3238.29              950.08             3238.29
s327            25250.36                    1090.18             3098.19             1090.18
s328            98163.58                    1819.31             2369.06             1819.31
s329           297641.57                    3814.09              374.28             3814.09
s330           153799.48                    2375.67             1812.70             2375.67
s331           335069.48                    4188.37                0.00             5231.73
s332           335069.48                    4188.37                0.00             4741.49
s333           317623.01                    4013.90              174.46             4013.90
s334           117206.66                    2009.74             2178.63             2009.74
s335           160929.49                    2446.97             1741.40             2446.97
s336           278823.14                    3625.91              562.46             3625.91
s337           316105.87                    3998.73              189.64             3998.73
s338           335069.48                    4188.37                0.00             4242.66
s339           243134.41                    3269.02              919.35             3269.02
s340           335069.48                    4188.37                0.00             4716.48
s341           291322.59                    3750.90              437.47             3750.90
s342           247183.29                    3309.51              878.86             3309.51
s343           129595.85                    2133.63             2054.74             2133.63
s344            64853.41                    1486.21             2702.16             1486.21
s345           247350.37                    3311.18              877.19             3311.18
s346           269794.00                    3535.61              652.75             3535.61
s347           297532.44                    3813.00              375.37             3813.00
s348           178164.91                    2619.32             1569.05             2619.32
s349           120886.08                    2046.53             2141.83             2046.53
s350           201510.68                    2852.78             1335.59             2852.78
s351           234179.71                    3179.47             1008.90             3179.47
s352           176382.21                    2601.50             1586.87             2601.50
s353            67209.25                    1509.77             2678.60             1509.77
s354           298596.53                    3823.64              364.73             3823.64
s355           273406.79                    3571.74              616.63             3571.74
s356           303771.45                    3875.39              312.98             3875.39
s357           335069.48                    4188.37                0.00             4280.25
s358           201437.00                    2852.04             1336.32             2852.04
s359           335069.48                    4188.37                0.00             4265.23
s360            -1246.10                     825.21             3363.16              825.21
s361            53770.00                    1375.37             2812.99             1375.37
s362           335069.48                    4188.37                0.00             4491.66
s363           157564.98                    2413.32             1775.04             2413.32
s364           109599.07                    1933.66             2254.70             1933.66
s365           280438.60                    3642.06              546.31             3642.06
s366           190121.29                    2738.89             1449.48             2738.89
s367           211735.72                    2955.03             1233.34             2955.03
s368           200476.78                    2842.44             1345.93             2842.44
s369           242765.17                    3265.33              923.04             3265.33
s370           262839.13                    3466.06              722.30             3466.06
s371           221894.82                    3056.62             1131.75             3056.62
s372           266742.90                    3505.10              683.27             3505.10
s373           285423.93                    3691.91              496.46             3691.91
s374           177716.07                    2614.83             1573.53             2614.83
s375           157120.20                    2408.88             1779.49             2408.88
s376           335069.48                    4188.37                0.00             4552.70
s377           300937.08                    3847.04              341.32             3847.04
s378           218427.90                    3021.95             1166.42             3021.95
s379           176292.24                    2600.60             1587.77             2600.60
s380           176036.47                    2598.04             1590.33             2598.04
s381            77791.33                    1615.59             2572.78             1615.59
s382           335069.48                    4188.37                0.00             4346.74
s383           128349.32                    2121.17             2067.20             2121.17
s384           335069.48                    4188.37                0.00             4960.92
s385           261961.50                    3457.29              731.08             3457.29
s386           160448.60                    2442.16             1746.21             2442.16
s387           247647.32                    3314.15              874.22             3314.15
s388           335069.48                    4188.37                0.00             4276.88
s389           259470.95                    3432.38              755.99             3432.38
s390           335069.48                    4188.37                0.00             4652.09
s391           227339.60                    3111.07             1077.30             3111.07
s392           231637.11                    3154.04             1034.32             3154.04
s393            47945.19                    1317.13             2871.24             1317.13
s394           129879.81                    2136.47             2051.90             2136.47
s395           263681.37                    3474.49              713.88             3474.49
s396           118752.17                    2025.20             2163.17             2025.20
s397           253946.10                    3377.13              811.23             3377.13
s398           335069.48                    4188.37                0.00             4474.91
s399           146883.04                    2306.50             1881.86             2306.50
s400           126128.67                    2098.96             2089.41             2098.96
s401           335069.48                    4188.37                0.00             4365.52
s402           290336.56                    3741.04              447.33             3741.04
s403           181071.10                    2648.38             1539.98             2648.38
s404           325682.30                    4094.50               93.87             4094.50
s405           114834.73                    1986.02             2202.35             1986.02
s406           276862.15                    3606.30              582.07             3606.30
s407           252908.14                    3366.76              821.61             3366.76
s408           120819.37                    2045.87             2142.50             2045.87
s409           179494.85                    2632.62             1555.75             2632.62
s410           201135.23                    2849.03             1339.34             2849.03
s411           165711.56                    2494.79             1693.58             2494.79
s412            -9463.78                     743.04             3445.33              743.04
s413           228253.12                    3120.20             1068.16             3120.20
s414           262323.85                    3460.91              727.46             3460.91
s415           303120.46                    3868.88              319.49             3868.88
s416           280188.16                    3639.56              548.81             3639.56
s417           253788.25                    3375.56              812.81             3375.56
s418           280105.49                    3638.73              549.64             3638.73
s419           335069.48                    4188.37                0.00             4999.04
s420           -10050.15                     737.17             3451.20              737.17
s421           192313.00                    2760.80             1427.56             2760.80
s422            82487.21                    1662.55             2525.82             1662.55
s423           263173.23                    3469.41              718.96             3469.41
s424           292680.73                    3764.48              423.89             3764.48
s425           218335.54                    3021.03             1167.34             3021.03
s426           145412.54                    2291.80             1896.57             2291.80
s427            95109.11                    1788.76             2399.60             1788.76
s428           179211.32                    2629.79             1558.58             2629.79
s429           335069.48                    4188.37                0.00             4474.03
s430           200108.07                    2838.75             1349.61             2838.75
s431           134005.63                    2177.73             2010.64             2177.73
s432           187072.33                    2708.40             1479.97             2708.40
s433            79615.58                    1633.83             2554.54             1633.83
s434           297165.63                    3809.33              379.04             3809.33
s435            30215.28                    1139.83             3048.54             1139.83
s436           192979.71                    2767.47             1420.90             2767.47
s437           225583.09                    3093.50             1094.86             3093.50
s438           328524.91                    4122.92               65.45             4122.92
s439           210729.69                    2944.97             1243.40             2944.97
s440           112963.77                    1967.31             2221.06             1967.31
s441           -28695.96                     550.71             3637.65              550.71
s442           123410.35                    2071.78             2116.59             2071.78
s443           282138.94                    3659.06              529.31             3659.06
s444           301001.01                    3847.68              340.68             3847.68
s445           267077.03                    3508.44              679.92             3508.44
s446           270999.21                    3547.67              640.70             3547.67
s447           103231.42                    1869.99             2318.38             1869.99
s448           335069.48                    4188.37                0.00             4516.27
s449           335069.48                    4188.37                0.00             5292.89
s450           335069.48                    4188.37                0.00             4436.69
s451           188506.12                    2722.73             1465.63             2722.73
s452           105499.64                    1892.67             2295.70             1892.67
s453           314008.91                    3977.76              210.61             3977.76
s454           335069.48                    4188.37                0.00             5742.93
s455           335069.48                    4188.37                0.00             4437.46
s456            96336.00                    1801.03             2387.33             1801.03
s457           181531.67                    2652.99             1535.38             2652.99
s458           141459.02                    2252.26             1936.10             2252.26
s459            64239.16                    1480.07             2708.30             1480.07
s460           210803.83                    2945.71             1242.66             2945.71
s461           335069.48                    4188.37                0.00             4208.20
s462           114162.89                    1979.30             2209.07             1979.30
s463           332846.86                    4166.14               22.23             4166.14
s464           293706.81                    3774.74              413.63             3774.74
s465            62226.88                    1459.94             2728.43             1459.94
s466           232052.49                    3158.20             1030.17             3158.20
s467            85183.42                    1689.51             2498.86             1689.51
s468           -67112.25                     166.55             4021.82              166.55
s469           -83767.37                       0.00             4188.37                0.00
s470           335069.48                    4188.37                0.00             4851.84
s471           314239.05                    3980.06              208.30             3980.06
s472           191981.65                    2757.49             1430.88             2757.49
s473           197054.68                    2808.22             1380.15             2808.22
s474            93777.35                    1775.45             2412.92             1775.45
s475           197769.97                    2815.37             1373.00             2815.37
s476           335069.48                    4188.37                0.00             5157.40
s477            29805.17                    1135.73             3052.64             1135.73
s478           306702.37                    3904.70              283.67             3904.70
s479           204479.32                    2882.47             1305.90             2882.47
s480           335069.48                    4188.37                0.00             4877.46
s481           113784.66                    1975.52             2212.85             1975.52
s482           142732.29                    2265.00             1923.37             2265.00
s483           313043.95                    3968.11              220.26             3968.11
s484           335069.48                    4188.37                0.00             5149.28
s485            -6039.46                     777.28             3411.09              777.28
s486            12038.50                     958.06             3230.31              958.06
s487           335069.48                    4188.37                0.00             4284.70
s488           248957.43                    3327.25              861.12             3327.25
s489           335069.48                    4188.37                0.00             5573.77
