Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     3460.04          213636.38             2828.37              308.81              631.67                0.40           192580.81



Scenario           Profit              Sales               Leftover_inv        demand
s585           239407.64                    3086.08              373.95             3086.08
s586           276803.08                    3460.04                0.00             7593.80
s587           276803.08                    3460.04                0.00             3471.66
s588           276803.08                    3460.04                0.00             4924.71
s589           198319.22                    2675.20              784.84             2675.20
s590            53784.53                    1229.85             2230.19             1229.85
s591           167525.18                    2367.26             1092.78             2367.26
s592           158568.69                    2277.69             1182.34             2277.69
s593           137568.66                    2067.69             1392.34             2067.69
s594           157169.85                    2263.71             1196.33             2263.71
s595           276803.08                    3460.04                0.00             3963.16
s596           276803.08                    3460.04                0.00             5070.30
s597           276803.08                    3460.04                0.00             4209.78
s598           272009.87                    3412.11               47.93             3412.11
s599           276803.08                    3460.04                0.00             4584.96
s600           195039.24                    2642.40              817.64             2642.40
s601           -18782.57                     504.18             2955.86              504.18
s602           276803.08                    3460.04                0.00             3611.60
s603           234372.82                    3035.74              424.30             3035.74
s604           201864.48                    2710.65              749.39             2710.65
s605           276803.08                    3460.04                0.00             4724.58
s606           106663.42                    1758.64             1701.40             1758.64
s607           260614.72                    3298.15              161.88             3298.15
s608           204978.46                    2741.79              718.25             2741.79
s609           276803.08                    3460.04                0.00             4303.92
s610           276803.08                    3460.04                0.00             4109.20
s611           146238.98                    2154.40             1305.64             2154.40
s612           194731.84                    2639.33              820.71             2639.33
s613           276803.08                    3460.04                0.00             4013.52
s614           276803.08                    3460.04                0.00             4473.59
s615           276803.08                    3460.04                0.00             4371.24
s616           248596.69                    3177.97              282.06             3177.97
s617           276803.08                    3460.04                0.00             4257.30
s618           271445.18                    3406.46               53.58             3406.46
s619           276803.08                    3460.04                0.00             4453.38
s620           276803.08                    3460.04                0.00             3915.61
s621           276803.08                    3460.04                0.00             4992.72
s622           208189.62                    2773.90              686.13             2773.90
s623           189210.80                    2584.12              875.92             2584.12
s624           276803.08                    3460.04                0.00             4588.58
s625           276803.08                    3460.04                0.00             4264.39
s626           276803.08                    3460.04                0.00             3739.13
s627           211617.84                    2808.19              651.85             2808.19
s628           256433.73                    3256.34              203.69             3256.34
s629           267446.65                    3366.47               93.56             3366.47
s630           276803.08                    3460.04                0.00             3784.30
s631           276803.08                    3460.04                0.00             4524.95
s632           276803.08                    3460.04                0.00             4458.47
s633           110846.68                    1800.47             1659.56             1800.47
s634           276803.08                    3460.04                0.00             5114.79
s635           225878.11                    2950.79              509.25             2950.79
s636           132519.60                    2017.20             1442.83             2017.20
s637           177404.21                    2466.05              993.99             2466.05
s638           223138.67                    2923.39              536.64             2923.39
s639           164546.08                    2337.47             1122.57             2337.47
s640           276803.08                    3460.04                0.00             4123.54
s641           204747.26                    2739.48              720.56             2739.48
s642           264802.42                    3340.03              120.01             3340.03
s643           276803.08                    3460.04                0.00             6148.19
s644           197275.75                    2664.77              795.27             2664.77
s645           236137.19                    3053.38              406.66             3053.38
s646           276803.08                    3460.04                0.00             4276.87
s647           276803.08                    3460.04                0.00             4848.35
s648           254185.99                    3233.87              226.17             3233.87
s649           231927.90                    3011.29              448.75             3011.29
s650           141167.76                    2103.69             1356.35             2103.69
s651           276803.08                    3460.04                0.00             3761.10
s652           256275.87                    3254.77              205.27             3254.77
s653           276803.08                    3460.04                0.00             4348.52
s654           184885.66                    2540.86              919.17             2540.86
s655           228326.86                    2975.28              484.76             2975.28
s656           181784.34                    2509.85              950.19             2509.85
s657           200484.49                    2696.85              763.19             2696.85
s658           246690.76                    3158.92              301.12             3158.92
s659           119299.56                    1885.00             1575.04             1885.00
s660           198521.09                    2677.22              782.82             2677.22
s661           186148.39                    2553.49              906.55             2553.49
s662           276803.08                    3460.04                0.00             3630.06
s663            69783.97                    1389.85             2070.19             1389.85
s664           276803.08                    3460.04                0.00             4542.15
s665           276803.08                    3460.04                0.00             4662.61
s666           189270.67                    2584.71              875.32             2584.71
s667           276803.08                    3460.04                0.00             3575.80
s668           220407.97                    2896.09              563.95             2896.09
s669           276803.08                    3460.04                0.00             3548.42
s670           276803.08                    3460.04                0.00             3501.09
s671           276803.08                    3460.04                0.00             4540.04
s672           216577.12                    2857.78              602.26             2857.78
s673           276803.08                    3460.04                0.00             4653.68
s674           276803.08                    3460.04                0.00             3767.87
s675           220715.93                    2899.17              560.87             2899.17
s676           205005.83                    2742.07              717.97             2742.07
s677           276803.08                    3460.04                0.00             4484.41
s678           276803.08                    3460.04                0.00             4083.43
s679           196682.23                    2658.83              801.21             2658.83
s680           188166.69                    2573.67              886.36             2573.67
s681           276803.08                    3460.04                0.00             4668.63
s682           276803.08                    3460.04                0.00             3964.22
s683           276803.08                    3460.04                0.00             3851.53
s684           138382.37                    2075.83             1384.21             2075.83
s685           276803.08                    3460.04                0.00             5428.32
s686           269829.09                    3390.30               69.74             3390.30
s687           276803.08                    3460.04                0.00             5149.09
s688           276803.08                    3460.04                0.00             4067.76
s689           263389.31                    3325.90              134.14             3325.90
s690           276803.08                    3460.04                0.00             3829.42
s691           276803.08                    3460.04                0.00             4115.61
s692           276803.08                    3460.04                0.00             4347.75
s693             4365.35                     735.66             2724.38              735.66
s694           276803.08                    3460.04                0.00             3649.71
s695           234810.47                    3040.11              419.93             3040.11
s696            66158.45                    1353.59             2106.45             1353.59
s697           276803.08                    3460.04                0.00             3651.63
s698           276803.08                    3460.04                0.00             3534.01
s699           231832.53                    3010.33              449.71             3010.33
s700           276803.08                    3460.04                0.00             4274.63
s701           128793.19                    1979.94             1480.10             1979.94
s702            55172.31                    1243.73             2216.31             1243.73
s703           155563.99                    2247.65             1212.39             2247.65
s704           255732.85                    3249.34              210.70             3249.34
s705           276803.08                    3460.04                0.00             6014.80
s706           220279.87                    2894.81              565.23             2894.81
s707           276803.08                    3460.04                0.00             4027.67
s708           259419.06                    3286.20              173.84             3286.20
s709           276803.08                    3460.04                0.00             3765.58
s710           276803.08                    3460.04                0.00             3485.44
s711           185910.65                    2551.11              908.92             2551.11
s712           164761.60                    2339.62             1120.41             2339.62
s713            45805.81                    1150.07             2309.97             1150.07
s714           214978.04                    2841.79              618.25             2841.79
s715           143893.29                    2130.94             1329.10             2130.94
s716           276803.08                    3460.04                0.00             4778.89
s717           193334.29                    2625.35              834.69             2625.35
s718             -417.99                     687.83             2772.21              687.83
s719           159985.56                    2291.86             1168.18             2291.86
s720           217762.84                    2869.64              590.40             2869.64
s721           276803.08                    3460.04                0.00             3937.43
s722           276803.08                    3460.04                0.00             3947.75
s723           276803.08                    3460.04                0.00             4839.66
s724           181934.43                    2511.35              948.69             2511.35
s725           117181.10                    1863.82             1596.22             1863.82
s726           142567.22                    2117.68             1342.36             2117.68
s727           124132.35                    1933.33             1526.71             1933.33
s728           276803.08                    3460.04                0.00             3653.99
s729            -6285.17                     629.16             2830.88              629.16
s730           255924.73                    3251.25              208.78             3251.25
s731           276803.08                    3460.04                0.00             4295.44
s732           256795.61                    3259.96              200.07             3259.96
s733           276803.08                    3460.04                0.00             4070.31
s734           276803.08                    3460.04                0.00             4456.71
s735           206806.96                    2760.08              699.96             2760.08
s736           276803.08                    3460.04                0.00             3740.01
s737            82888.26                    1520.89             1939.15             1520.89
s738           276803.08                    3460.04                0.00             4058.69
s739           276803.08                    3460.04                0.00             3758.47
s740            13681.02                     828.82             2631.22              828.82
s741           168053.28                    2372.54             1087.50             2372.54
s742           276803.08                    3460.04                0.00             3671.03
s743           276803.08                    3460.04                0.00             4454.55
s744           155577.40                    2247.78             1212.26             2247.78
s745            11474.04                     806.75             2653.29              806.75
s746           241666.68                    3108.67              351.36             3108.67
s747           176747.91                    2459.49             1000.55             2459.49
s748           244041.94                    3132.43              327.61             3132.43
s749            70808.65                    1400.09             2059.94             1400.09
s750           227291.99                    2964.93              495.11             2964.93
s751            79937.35                    1491.38             1968.66             1491.38
s752           276803.08                    3460.04                0.00             4327.13
s753           276803.08                    3460.04                0.00             3808.48
s754           276803.08                    3460.04                0.00             4308.15
s755           219854.38                    2890.55              569.49             2890.55
s756           200370.16                    2695.71              764.33             2695.71
s757           110502.81                    1797.04             1663.00             1797.04
s758           213700.87                    2829.02              631.02             2829.02
s759           139438.71                    2086.39             1373.64             2086.39
s760           233353.30                    3025.54              434.50             3025.54
s761           178050.97                    2472.52              987.52             2472.52
s762           -63660.57                      55.40             3404.64               55.40
s763           274359.80                    3435.61               24.43             3435.61
s764           212383.72                    2815.84              644.19             2815.84
s765           276803.08                    3460.04                0.00             3909.41
s766           207850.09                    2770.51              689.53             2770.51
s767           235720.10                    3049.21              410.83             3049.21
s768           276803.08                    3460.04                0.00             4192.51
s769           276803.08                    3460.04                0.00             3692.80
s770           187621.92                    2568.23              891.81             2568.23
s771           139664.76                    2088.66             1371.38             2088.66
s772           182387.08                    2515.88              944.16             2515.88
s773           231621.52                    3008.22              451.82             3008.22
s774           107654.03                    1768.55             1691.49             1768.55
s775           276803.08                    3460.04                0.00             4207.64
s776            21049.45                     902.50             2557.54              902.50
s777           258419.21                    3276.20              183.84             3276.20
s778           276803.08                    3460.04                0.00             3550.82
s779           252074.54                    3212.75              247.29             3212.75
s780           179981.36                    2491.82              968.22             2491.82
s781           276803.08                    3460.04                0.00             3637.04
s782           276803.08                    3460.04                0.00             4725.85
s783           184592.54                    2537.93              922.11             2537.93
s784           276803.08                    3460.04                0.00             4100.33
s785           163169.47                    2323.70             1136.34             2323.70
s786           276803.08                    3460.04                0.00             4138.65
s787           222866.73                    2920.68              539.36             2920.68
s788           276803.08                    3460.04                0.00             4745.56
s789           276803.08                    3460.04                0.00             4852.44
s790           119179.27                    1883.80             1576.24             1883.80
s791           276803.08                    3460.04                0.00             4321.98
s792           199362.95                    2685.64              774.40             2685.64
s793           276803.08                    3460.04                0.00             6035.53
s794           106714.40                    1759.15             1700.89             1759.15
s795           121971.48                    1911.72             1548.32             1911.72
s796           276803.08                    3460.04                0.00             3664.80
s797           114250.56                    1834.51             1625.53             1834.51
s798           104053.12                    1732.54             1727.50             1732.54
s799           267786.29                    3369.87               90.17             3369.87
s800           215137.57                    2843.38              616.66             2843.38
s801           276803.08                    3460.04                0.00             4641.19
s802           276803.08                    3460.04                0.00             5818.94
s803           110252.90                    1794.54             1665.50             1794.54
s804           276803.08                    3460.04                0.00             3717.57
s805           257199.13                    3264.00              196.04             3264.00
s806           276803.08                    3460.04                0.00             3780.96
s807           192203.18                    2614.04              846.00             2614.04
s808           168524.55                    2377.25             1082.79             2377.25
s809           193720.78                    2629.22              830.82             2629.22
s810            66696.60                    1358.97             2101.06             1358.97
s811           276803.08                    3460.04                0.00             4518.49
s812           173534.99                    2427.36             1032.68             2427.36
s813           171034.16                    2402.35             1057.69             2402.35
s814           276803.08                    3460.04                0.00             4131.85
s815           276803.08                    3460.04                0.00             4064.17
s816           258551.49                    3277.52              182.52             3277.52
s817           260778.41                    3299.79              160.25             3299.79
s818           276803.08                    3460.04                0.00             4043.74
s819           276803.08                    3460.04                0.00             3970.90
s820           276803.08                    3460.04                0.00             4488.34
s821           276803.08                    3460.04                0.00             5108.29
s822           176504.74                    2457.06             1002.98             2457.06
s823           264285.25                    3334.86              125.18             3334.86
s824           237640.72                    3068.41              391.62             3068.41
s825           276803.08                    3460.04                0.00             3674.90
s826           221988.91                    2911.90              548.14             2911.90
s827           276803.08                    3460.04                0.00             5314.43
s828           226019.99                    2952.21              507.83             2952.21
s829           276803.08                    3460.04                0.00             3773.81
s830           276803.08                    3460.04                0.00             4418.07
s831           267091.60                    3362.92               97.11             3362.92
s832           276803.08                    3460.04                0.00             3515.08
s833           276803.08                    3460.04                0.00             5286.51
s834           276803.08                    3460.04                0.00             6320.49
s835           276803.08                    3460.04                0.00             4355.46
s836           276803.08                    3460.04                0.00             3765.63
s837           143408.91                    2126.10             1333.94             2126.10
s838           276803.08                    3460.04                0.00             4085.26
s839           116276.32                    1854.77             1605.27             1854.77
s840           276803.08                    3460.04                0.00             3674.04
s841            46338.39                    1155.39             2304.65             1155.39
s842           276803.08                    3460.04                0.00             4315.15
s843           148782.73                    2179.84             1280.20             2179.84
s844           210844.37                    2800.45              659.59             2800.45
s845           134593.80                    2037.95             1422.09             2037.95
s846           239716.65                    3089.17              370.86             3089.17
s847           276803.08                    3460.04                0.00             4255.98
s848           181225.21                    2504.26              955.78             2504.26
s849           156674.61                    2258.75             1201.28             2258.75
s850           143250.07                    2124.51             1335.53             2124.51
s851           276803.08                    3460.04                0.00             3758.65
s852           147036.54                    2162.37             1297.67             2162.37
s853           121358.13                    1905.59             1554.45             1905.59
s854           276803.08                    3460.04                0.00             3953.91
s855           276803.08                    3460.04                0.00             4347.45
s856           272992.40                    3421.93               38.11             3421.93
s857           157484.15                    2266.85             1193.19             2266.85
s858           203189.41                    2723.90              736.14             2723.90
s859           276803.08                    3460.04                0.00             3705.26
s860           213164.55                    2823.65              636.39             2823.65
s861           171694.70                    2408.95             1051.08             2408.95
s862           264596.17                    3337.97              122.07             3337.97
s863           127137.24                    1963.38             1496.66             1963.38
s864           274049.26                    3432.50               27.54             3432.50
s865           276803.08                    3460.04                0.00             5001.26
s866           276803.08                    3460.04                0.00             7977.10
s867           177243.07                    2464.44              995.60             2464.44
s868           219313.92                    2885.15              574.89             2885.15
s869           154479.22                    2236.80             1223.24             2236.80
s870           169091.05                    2382.92             1077.12             2382.92
s871           150715.07                    2199.16             1260.88             2199.16
s872           150688.50                    2198.89             1261.15             2198.89
s873           234237.04                    3034.38              425.66             3034.38
s874           276803.08                    3460.04                0.00             3577.90
s875           276803.08                    3460.04                0.00             4002.71
s876           230937.67                    3001.38              458.65             3001.38
s877           276803.08                    3460.04                0.00             4951.93
s878           276803.08                    3460.04                0.00             3797.28
s879            55908.87                    1251.10             2208.94             1251.10
s880           184605.54                    2538.06              921.98             2538.06
s881           276803.08                    3460.04                0.00             3570.62
s882           185965.31                    2551.66              908.38             2551.66
s883             4823.21                     740.24             2719.80              740.24
s884           276803.08                    3460.04                0.00             4285.79
s885           108968.83                    1781.70             1678.34             1781.70
s886           276803.08                    3460.04                0.00             4272.92
s887           276803.08                    3460.04                0.00             5247.82
s888           276803.08                    3460.04                0.00             4328.85
s889           276803.08                    3460.04                0.00             4683.40
s890           254844.07                    3240.45              219.59             3240.45
s891           276803.08                    3460.04                0.00             3837.92
s892           276803.08                    3460.04                0.00             4093.52
s893           141720.30                    2109.21             1350.83             2109.21
s894           174764.78                    2439.66             1020.38             2439.66
s895           102792.69                    1719.93             1740.10             1719.93
s896           161100.02                    2303.01             1157.03             2303.01
s897           213461.22                    2826.62              633.42             2826.62
s898           242531.48                    3117.32              342.72             3117.32
s899           267617.96                    3368.19               91.85             3368.19
s900           108859.40                    1780.60             1679.44             1780.60
s901           145128.36                    2143.29             1316.75             2143.29
s902           189403.91                    2586.05              873.99             2586.05
s903           177882.17                    2470.83              989.21             2470.83
s904           276803.08                    3460.04                0.00             3756.06
s905           126311.71                    1955.12             1504.91             1955.12
s906           276803.08                    3460.04                0.00             5392.87
s907           276803.08                    3460.04                0.00             4079.70
s908           276803.08                    3460.04                0.00             3558.27
s909           276803.08                    3460.04                0.00             4381.37
s910           236798.28                    3059.99              400.05             3059.99
s911           170767.17                    2399.68             1060.36             2399.68
s912           276803.08                    3460.04                0.00             4581.84
s913             9082.35                     782.83             2677.21              782.83
s914           207001.53                    2762.02              698.02             2762.02
s915           276803.08                    3460.04                0.00             3898.20
s916           276803.08                    3460.04                0.00             3460.04
s917           130010.29                    1992.11             1467.93             1992.11
s918           129186.10                    1983.87             1476.17             1983.87
s919           106611.52                    1758.12             1701.92             1758.12
s920           247089.53                    3162.90              297.14             3162.90
s921           204360.19                    2735.61              724.43             2735.61
s922            84039.38                    1532.40             1927.64             1532.40
s923            55325.77                    1245.27             2214.77             1245.27
s924           276803.08                    3460.04                0.00             4490.77
s925            65984.03                    1351.85             2108.19             1351.85
s926           276803.08                    3460.04                0.00             4043.23
s927           151105.20                    2203.06             1256.98             2203.06
s928           174796.48                    2439.97             1020.07             2439.97
s929           198784.60                    2679.85              780.18             2679.85
s930           225446.72                    2946.47              513.56             2946.47
s931           276803.08                    3460.04                0.00             4224.48
s932           248646.48                    3178.47              281.57             3178.47
s933           202588.07                    2717.89              742.15             2717.89
s934            95073.32                    1642.74             1817.30             1642.74
s935           276803.08                    3460.04                0.00             4141.19
s936           276803.08                    3460.04                0.00             4604.39
s937           276803.08                    3460.04                0.00             4878.64
s938           170613.43                    2398.14             1061.90             2398.14
s939           -20117.68                     490.83             2969.21              490.83
s940           223739.47                    2929.40              530.64             2929.40
s941           276803.08                    3460.04                0.00             4826.24
s942           230997.11                    3001.98              458.06             3001.98
s943           152924.64                    2221.25             1238.78             2221.25
s944           184054.95                    2532.56              927.48             2532.56
s945           151423.44                    2206.24             1253.80             2206.24
s946           268066.53                    3372.67               87.37             3372.67
s947           159769.83                    2289.71             1170.33             2289.71
s948           125901.91                    1951.03             1509.01             1951.03
s949            22602.38                     918.03             2542.01              918.03
s950           205196.25                    2743.97              716.07             2743.97
s951           276803.08                    3460.04                0.00             3473.07
s952           276803.08                    3460.04                0.00             3642.63
s953           172362.95                    2415.64             1044.40             2415.64
s954           276803.08                    3460.04                0.00             4806.45
s955           276803.08                    3460.04                0.00             4026.91
s956           149988.29                    2191.89             1268.15             2191.89
s957           229047.56                    2982.48              477.56             2982.48
s958           255736.20                    3249.37              210.67             3249.37
s959           198802.62                    2680.03              780.00             2680.03
s960           276803.08                    3460.04                0.00             4830.69
s961           276803.08                    3460.04                0.00             3702.37
s962           270156.99                    3393.58               66.46             3393.58
s963           276803.08                    3460.04                0.00             3772.40
s964           237756.97                    3069.58              390.46             3069.58
s965           276803.08                    3460.04                0.00             4851.12
s966           276803.08                    3460.04                0.00             3986.17
s967           276803.08                    3460.04                0.00             3605.83
s968           276803.08                    3460.04                0.00             3650.21
s969            97870.87                    1670.72             1789.32             1670.72
s970           276803.08                    3460.04                0.00             4612.46
s971            32573.82                    1017.75             2442.29             1017.75
s972           136785.98                    2059.87             1400.17             2059.87
s973           276803.08                    3460.04                0.00             3590.05
s974           276803.08                    3460.04                0.00             3942.83
s975           276803.08                    3460.04                0.00             3810.33
s976           276803.08                    3460.04                0.00             4394.38
s977           165333.57                    2345.34             1114.70             2345.34
s978           276803.08                    3460.04                0.00             3999.53
s979           110111.74                    1793.13             1666.91             1793.13
s980           276803.08                    3460.04                0.00             3756.12
s981           276803.08                    3460.04                0.00             3606.26
s982            92066.76                    1612.68             1847.36             1612.68
s983           276803.08                    3460.04                0.00             3544.87
s984           128418.55                    1976.19             1483.85             1976.19
s985           195492.60                    2646.93              813.10             2646.93
s986           276803.08                    3460.04                0.00             3771.61
s987           183399.31                    2526.00              934.04             2526.00
s988           276803.08                    3460.04                0.00             6155.41
s989           276803.08                    3460.04                0.00             3874.54
s990           224914.41                    2941.15              518.89             2941.15
s991           132112.59                    2013.13             1446.90             2013.13
s992           276803.08                    3460.04                0.00             5211.91
s993           142630.75                    2118.32             1341.72             2118.32
s994           240005.71                    3092.06              367.97             3092.06
s995            21122.25                     903.23             2556.81              903.23
s996           108841.67                    1780.42             1679.61             1780.42
s997           120758.33                    1899.59             1560.45             1899.59
s998           170217.98                    2394.19             1065.85             2394.19
s999           181329.49                    2505.30              954.74             2505.30
s1000          213303.30                    2825.04              635.00             2825.04
