Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob

     4048.97          217987.18             2989.67              108.96             1059.30                0.20



Scenario           Profit              Sales               Leftover_inv        demand
s117           165150.61                    2461.30             1587.67             2461.30
s118           220936.21                    3019.16             1029.81             3019.16
s119           228701.25                    3096.81              952.16             3096.81
s120           300907.49                    3818.87              230.10             3818.87
s121           195051.67                    2760.31             1288.66             2760.31
s122           309621.08                    3906.00              142.96             3906.00
s123            76478.84                    1574.58             2474.39             1574.58
s124           235716.51                    3166.96              882.01             3166.96
s125            10310.49                     912.90             3136.07              912.90
s126           108371.29                    1893.51             2155.46             1893.51
s127           313153.75                    3941.33              107.64             3941.33
s128           240209.08                    3211.88              837.08             3211.88
s129           106169.34                    1871.49             2177.48             1871.49
s130           -41968.08                     390.11             3658.85              390.11
s131           290975.15                    3719.54              329.42             3719.54
s132           254323.41                    3353.03              695.94             3353.03
s133           248074.85                    3290.54              758.43             3290.54
s134           323917.35                    4048.97                0.00             4304.49
s135           170922.82                    2519.02             1529.95             2519.02
s136           227076.25                    3080.56              968.41             3080.56
s137           323917.35                    4048.97                0.00             4784.99
s138           229863.27                    3108.43              940.54             3108.43
s139           323917.35                    4048.97                0.00             4328.83
s140           166245.51                    2472.25             1576.72             2472.25
s141           316680.92                    3976.60               72.36             3976.60
s142           288820.34                    3698.00              350.97             3698.00
s143           323917.35                    4048.97                0.00             4542.86
s144            -4617.82                     763.62             3285.35              763.62
s145            37515.90                    1184.95             2864.01             1184.95
s146           188989.58                    2699.69             1349.28             2699.69
s147           281655.18                    3626.35              422.62             3626.35
s148           323917.35                    4048.97                0.00             4781.35
s149           323917.35                    4048.97                0.00             4151.54
s150           301810.32                    3827.90              221.07             3827.90
s151           201966.64                    2829.46             1219.51             2829.46
s152            75561.15                    1565.40             2483.56             1565.40
s153            93248.94                    1742.28             2306.68             1742.28
s154           323917.35                    4048.97                0.00             4234.46
s155           151175.45                    2321.55             1727.42             2321.55
s156           156580.54                    2375.60             1673.37             2375.60
s157           276962.46                    3579.42              469.55             3579.42
s158           210952.10                    2919.31             1129.65             2919.31
s159           196193.75                    2771.73             1277.24             2771.73
s160           294076.85                    3750.56              298.41             3750.56
s161           323917.35                    4048.97                0.00             4494.94
s162           178089.86                    2590.69             1458.27             2590.69
s163           106149.91                    1871.29             2177.67             1871.29
s164           323917.35                    4048.97                0.00             4090.04
s165           215976.93                    2969.56             1079.40             2969.56
s166           237599.25                    3185.79              863.18             3185.79
s167           267010.13                    3479.89              569.07             3479.89
s168           142962.67                    2239.42             1809.55             2239.42
s169           293948.46                    3749.28              299.69             3749.28
s170           139585.63                    2205.65             1843.32             2205.65
s171           227257.08                    3082.36              966.60             3082.36
s172            99020.29                    1800.00             2248.97             1800.00
s173           323917.35                    4048.97                0.00             4267.36
s174           323917.35                    4048.97                0.00             6307.64
s175           323917.35                    4048.97                0.00             4548.85
s176           163364.03                    2443.43             1605.53             2443.43
s177           314817.28                    3957.97               91.00             3957.97
s178           268356.87                    3493.36              555.60             3493.36
s179           215138.85                    2961.18             1087.79             2961.18
s180           292742.27                    3737.22              311.75             3737.22
s181           323917.35                    4048.97                0.00             4514.19
s182           254309.27                    3352.89              696.08             3352.89
s183           276413.81                    3573.93              475.04             3573.93
s184           323917.35                    4048.97                0.00             5024.76
s185           218847.66                    2998.27             1050.70             2998.27
s186           292254.46                    3732.34              316.63             3732.34
s187           -66575.44                     144.04             3904.93              144.04
s188           323917.35                    4048.97                0.00             5122.31
s189           188168.78                    2691.48             1357.49             2691.48
s190           221641.55                    3026.21             1022.76             3026.21
s191           287895.26                    3688.75              360.22             3688.75
s192           246425.32                    3274.05              774.92             3274.05
s193           270052.07                    3510.31              538.65             3510.31
s194            52534.82                    1335.14             2713.83             1335.14
s195           283534.72                    3645.14              403.83             3645.14
s196           198787.38                    2797.67             1251.30             2797.67
s197           242536.61                    3235.16              813.81             3235.16
s198           237191.49                    3181.71              867.26             3181.71
s199           323274.24                    4042.54                6.43             4042.54
s200            72254.74                    1532.34             2516.63             1532.34
