Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     2184.20          162559.11             2062.43             1074.75              121.77                0.80           126027.54



Scenario           Profit              Sales               Leftover_inv        demand
s586           174736.30                    2184.20                0.00             7593.80
s587           174736.30                    2184.20                0.00             3471.66
s588           174736.30                    2184.20                0.00             4924.71
s589           174736.30                    2184.20                0.00             2675.20
s590            79301.22                    1229.85              954.35             1229.85
s591           174736.30                    2184.20                0.00             2367.26
s592           174736.30                    2184.20                0.00             2277.69
s593           163085.35                    2067.69              116.51             2067.69
s594           174736.30                    2184.20                0.00             2263.71
s595           174736.30                    2184.20                0.00             3963.16
s596           174736.30                    2184.20                0.00             5070.30
s597           174736.30                    2184.20                0.00             4209.78
s598           174736.30                    2184.20                0.00             3412.11
s599           174736.30                    2184.20                0.00             4584.96
s600           174736.30                    2184.20                0.00             2642.40
s601             6734.12                     504.18             1680.02              504.18
s602           174736.30                    2184.20                0.00             3611.60
s603           174736.30                    2184.20                0.00             3035.74
s604           174736.30                    2184.20                0.00             2710.65
s605           174736.30                    2184.20                0.00             4724.58
s606           132180.12                    1758.64              425.56             1758.64
s607           174736.30                    2184.20                0.00             3298.15
s608           174736.30                    2184.20                0.00             2741.79
s609           174736.30                    2184.20                0.00             4303.92
s610           174736.30                    2184.20                0.00             4109.20
s611           171755.68                    2154.40               29.81             2154.40
s612           174736.30                    2184.20                0.00             2639.33
s613           174736.30                    2184.20                0.00             4013.52
s614           174736.30                    2184.20                0.00             4473.59
s615           174736.30                    2184.20                0.00             4371.24
s616           174736.30                    2184.20                0.00             3177.97
s617           174736.30                    2184.20                0.00             4257.30
s618           174736.30                    2184.20                0.00             3406.46
s619           174736.30                    2184.20                0.00             4453.38
s620           174736.30                    2184.20                0.00             3915.61
s621           174736.30                    2184.20                0.00             4992.72
s622           174736.30                    2184.20                0.00             2773.90
s623           174736.30                    2184.20                0.00             2584.12
s624           174736.30                    2184.20                0.00             4588.58
s625           174736.30                    2184.20                0.00             4264.39
s626           174736.30                    2184.20                0.00             3739.13
s627           174736.30                    2184.20                0.00             2808.19
s628           174736.30                    2184.20                0.00             3256.34
s629           174736.30                    2184.20                0.00             3366.47
s630           174736.30                    2184.20                0.00             3784.30
s631           174736.30                    2184.20                0.00             4524.95
s632           174736.30                    2184.20                0.00             4458.47
s633           136363.37                    1800.47              383.73             1800.47
s634           174736.30                    2184.20                0.00             5114.79
s635           174736.30                    2184.20                0.00             2950.79
s636           158036.29                    2017.20              167.00             2017.20
s637           174736.30                    2184.20                0.00             2466.05
s638           174736.30                    2184.20                0.00             2923.39
s639           174736.30                    2184.20                0.00             2337.47
s640           174736.30                    2184.20                0.00             4123.54
s641           174736.30                    2184.20                0.00             2739.48
s642           174736.30                    2184.20                0.00             3340.03
s643           174736.30                    2184.20                0.00             6148.19
s644           174736.30                    2184.20                0.00             2664.77
s645           174736.30                    2184.20                0.00             3053.38
s646           174736.30                    2184.20                0.00             4276.87
s647           174736.30                    2184.20                0.00             4848.35
s648           174736.30                    2184.20                0.00             3233.87
s649           174736.30                    2184.20                0.00             3011.29
s650           166684.45                    2103.69               80.52             2103.69
s651           174736.30                    2184.20                0.00             3761.10
s652           174736.30                    2184.20                0.00             3254.77
s653           174736.30                    2184.20                0.00             4348.52
s654           174736.30                    2184.20                0.00             2540.86
s655           174736.30                    2184.20                0.00             2975.28
s656           174736.30                    2184.20                0.00             2509.85
s657           174736.30                    2184.20                0.00             2696.85
s658           174736.30                    2184.20                0.00             3158.92
s659           144816.26                    1885.00              299.20             1885.00
s660           174736.30                    2184.20                0.00             2677.22
s661           174736.30                    2184.20                0.00             2553.49
s662           174736.30                    2184.20                0.00             3630.06
s663            95300.67                    1389.85              794.36             1389.85
s664           174736.30                    2184.20                0.00             4542.15
s665           174736.30                    2184.20                0.00             4662.61
s666           174736.30                    2184.20                0.00             2584.71
s667           174736.30                    2184.20                0.00             3575.80
s668           174736.30                    2184.20                0.00             2896.09
s669           174736.30                    2184.20                0.00             3548.42
s670           174736.30                    2184.20                0.00             3501.09
s671           174736.30                    2184.20                0.00             4540.04
s672           174736.30                    2184.20                0.00             2857.78
s673           174736.30                    2184.20                0.00             4653.68
s674           174736.30                    2184.20                0.00             3767.87
s675           174736.30                    2184.20                0.00             2899.17
s676           174736.30                    2184.20                0.00             2742.07
s677           174736.30                    2184.20                0.00             4484.41
s678           174736.30                    2184.20                0.00             4083.43
s679           174736.30                    2184.20                0.00             2658.83
s680           174736.30                    2184.20                0.00             2573.67
s681           174736.30                    2184.20                0.00             4668.63
s682           174736.30                    2184.20                0.00             3964.22
s683           174736.30                    2184.20                0.00             3851.53
s684           163899.06                    2075.83              108.37             2075.83
s685           174736.30                    2184.20                0.00             5428.32
s686           174736.30                    2184.20                0.00             3390.30
s687           174736.30                    2184.20                0.00             5149.09
s688           174736.30                    2184.20                0.00             4067.76
s689           174736.30                    2184.20                0.00             3325.90
s690           174736.30                    2184.20                0.00             3829.42
s691           174736.30                    2184.20                0.00             4115.61
s692           174736.30                    2184.20                0.00             4347.75
s693            29882.04                     735.66             1448.54              735.66
s694           174736.30                    2184.20                0.00             3649.71
s695           174736.30                    2184.20                0.00             3040.11
s696            91675.15                    1353.59              830.61             1353.59
s697           174736.30                    2184.20                0.00             3651.63
s698           174736.30                    2184.20                0.00             3534.01
s699           174736.30                    2184.20                0.00             3010.33
s700           174736.30                    2184.20                0.00             4274.63
s701           154309.89                    1979.94              204.26             1979.94
s702            80689.01                    1243.73              940.47             1243.73
s703           174736.30                    2184.20                0.00             2247.65
s704           174736.30                    2184.20                0.00             3249.34
s705           174736.30                    2184.20                0.00             6014.80
s706           174736.30                    2184.20                0.00             2894.81
s707           174736.30                    2184.20                0.00             4027.67
s708           174736.30                    2184.20                0.00             3286.20
s709           174736.30                    2184.20                0.00             3765.58
s710           174736.30                    2184.20                0.00             3485.44
s711           174736.30                    2184.20                0.00             2551.11
s712           174736.30                    2184.20                0.00             2339.62
s713            71322.50                    1150.07             1034.14             1150.07
s714           174736.30                    2184.20                0.00             2841.79
s715           169409.99                    2130.94               53.26             2130.94
s716           174736.30                    2184.20                0.00             4778.89
s717           174736.30                    2184.20                0.00             2625.35
s718            25098.71                     687.83             1496.38              687.83
s719           174736.30                    2184.20                0.00             2291.86
s720           174736.30                    2184.20                0.00             2869.64
s721           174736.30                    2184.20                0.00             3937.43
s722           174736.30                    2184.20                0.00             3947.75
s723           174736.30                    2184.20                0.00             4839.66
s724           174736.30                    2184.20                0.00             2511.35
s725           142697.80                    1863.82              320.39             1863.82
s726           168083.91                    2117.68               66.52             2117.68
s727           149649.04                    1933.33              250.87             1933.33
s728           174736.30                    2184.20                0.00             3653.99
s729            19231.52                     629.16             1555.05              629.16
s730           174736.30                    2184.20                0.00             3251.25
s731           174736.30                    2184.20                0.00             4295.44
s732           174736.30                    2184.20                0.00             3259.96
s733           174736.30                    2184.20                0.00             4070.31
s734           174736.30                    2184.20                0.00             4456.71
s735           174736.30                    2184.20                0.00             2760.08
s736           174736.30                    2184.20                0.00             3740.01
s737           108404.96                    1520.89              663.31             1520.89
s738           174736.30                    2184.20                0.00             4058.69
s739           174736.30                    2184.20                0.00             3758.47
s740            39197.71                     828.82             1355.39              828.82
s741           174736.30                    2184.20                0.00             2372.54
s742           174736.30                    2184.20                0.00             3671.03
s743           174736.30                    2184.20                0.00             4454.55
s744           174736.30                    2184.20                0.00             2247.78
s745            36990.73                     806.75             1377.46              806.75
s746           174736.30                    2184.20                0.00             3108.67
s747           174736.30                    2184.20                0.00             2459.49
s748           174736.30                    2184.20                0.00             3132.43
s749            96325.34                    1400.09              784.11             1400.09
s750           174736.30                    2184.20                0.00             2964.93
s751           105454.05                    1491.38              692.82             1491.38
s752           174736.30                    2184.20                0.00             4327.13
s753           174736.30                    2184.20                0.00             3808.48
s754           174736.30                    2184.20                0.00             4308.15
s755           174736.30                    2184.20                0.00             2890.55
s756           174736.30                    2184.20                0.00             2695.71
s757           136019.51                    1797.04              387.17             1797.04
s758           174736.30                    2184.20                0.00             2829.02
s759           164955.40                    2086.39               97.81             2086.39
s760           174736.30                    2184.20                0.00             3025.54
s761           174736.30                    2184.20                0.00             2472.52
s762           -38143.87                      55.40             2128.80               55.40
s763           174736.30                    2184.20                0.00             3435.61
s764           174736.30                    2184.20                0.00             2815.84
s765           174736.30                    2184.20                0.00             3909.41
s766           174736.30                    2184.20                0.00             2770.51
s767           174736.30                    2184.20                0.00             3049.21
s768           174736.30                    2184.20                0.00             4192.51
s769           174736.30                    2184.20                0.00             3692.80
s770           174736.30                    2184.20                0.00             2568.23
s771           165181.46                    2088.66               95.55             2088.66
s772           174736.30                    2184.20                0.00             2515.88
s773           174736.30                    2184.20                0.00             3008.22
s774           133170.72                    1768.55              415.66             1768.55
s775           174736.30                    2184.20                0.00             4207.64
s776            46566.14                     902.50             1281.70              902.50
s777           174736.30                    2184.20                0.00             3276.20
s778           174736.30                    2184.20                0.00             3550.82
s779           174736.30                    2184.20                0.00             3212.75
s780           174736.30                    2184.20                0.00             2491.82
s781           174736.30                    2184.20                0.00             3637.04
s782           174736.30                    2184.20                0.00             4725.85
s783           174736.30                    2184.20                0.00             2537.93
s784           174736.30                    2184.20                0.00             4100.33
s785           174736.30                    2184.20                0.00             2323.70
s786           174736.30                    2184.20                0.00             4138.65
s787           174736.30                    2184.20                0.00             2920.68
s788           174736.30                    2184.20                0.00             4745.56
s789           174736.30                    2184.20                0.00             4852.44
s790           144695.97                    1883.80              300.40             1883.80
s791           174736.30                    2184.20                0.00             4321.98
s792           174736.30                    2184.20                0.00             2685.64
s793           174736.30                    2184.20                0.00             6035.53
s794           132231.10                    1759.15              425.05             1759.15
s795           147488.18                    1911.72              272.48             1911.72
s796           174736.30                    2184.20                0.00             3664.80
s797           139767.26                    1834.51              349.69             1834.51
s798           129569.82                    1732.54              451.66             1732.54
s799           174736.30                    2184.20                0.00             3369.87
s800           174736.30                    2184.20                0.00             2843.38
s801           174736.30                    2184.20                0.00             4641.19
s802           174736.30                    2184.20                0.00             5818.94
s803           135769.59                    1794.54              389.67             1794.54
s804           174736.30                    2184.20                0.00             3717.57
s805           174736.30                    2184.20                0.00             3264.00
s806           174736.30                    2184.20                0.00             3780.96
s807           174736.30                    2184.20                0.00             2614.04
s808           174736.30                    2184.20                0.00             2377.25
s809           174736.30                    2184.20                0.00             2629.22
s810            92213.29                    1358.97              825.23             1358.97
s811           174736.30                    2184.20                0.00             4518.49
s812           174736.30                    2184.20                0.00             2427.36
s813           174736.30                    2184.20                0.00             2402.35
s814           174736.30                    2184.20                0.00             4131.85
s815           174736.30                    2184.20                0.00             4064.17
s816           174736.30                    2184.20                0.00             3277.52
s817           174736.30                    2184.20                0.00             3299.79
s818           174736.30                    2184.20                0.00             4043.74
s819           174736.30                    2184.20                0.00             3970.90
s820           174736.30                    2184.20                0.00             4488.34
s821           174736.30                    2184.20                0.00             5108.29
s822           174736.30                    2184.20                0.00             2457.06
s823           174736.30                    2184.20                0.00             3334.86
s824           174736.30                    2184.20                0.00             3068.41
s825           174736.30                    2184.20                0.00             3674.90
s826           174736.30                    2184.20                0.00             2911.90
s827           174736.30                    2184.20                0.00             5314.43
s828           174736.30                    2184.20                0.00             2952.21
s829           174736.30                    2184.20                0.00             3773.81
s830           174736.30                    2184.20                0.00             4418.07
s831           174736.30                    2184.20                0.00             3362.92
s832           174736.30                    2184.20                0.00             3515.08
s833           174736.30                    2184.20                0.00             5286.51
s834           174736.30                    2184.20                0.00             6320.49
s835           174736.30                    2184.20                0.00             4355.46
s836           174736.30                    2184.20                0.00             3765.63
s837           168925.60                    2126.10               58.11             2126.10
s838           174736.30                    2184.20                0.00             4085.26
s839           141793.01                    1854.77              329.43             1854.77
s840           174736.30                    2184.20                0.00             3674.04
s841            71855.09                    1155.39             1028.81             1155.39
s842           174736.30                    2184.20                0.00             4315.15
s843           174299.43                    2179.84                4.37             2179.84
s844           174736.30                    2184.20                0.00             2800.45
s845           160110.50                    2037.95              146.26             2037.95
s846           174736.30                    2184.20                0.00             3089.17
s847           174736.30                    2184.20                0.00             4255.98
s848           174736.30                    2184.20                0.00             2504.26
s849           174736.30                    2184.20                0.00             2258.75
s850           168766.77                    2124.51               59.70             2124.51
s851           174736.30                    2184.20                0.00             3758.65
s852           172553.24                    2162.37               21.83             2162.37
s853           146874.83                    1905.59              278.61             1905.59
s854           174736.30                    2184.20                0.00             3953.91
s855           174736.30                    2184.20                0.00             4347.45
s856           174736.30                    2184.20                0.00             3421.93
s857           174736.30                    2184.20                0.00             2266.85
s858           174736.30                    2184.20                0.00             2723.90
s859           174736.30                    2184.20                0.00             3705.26
s860           174736.30                    2184.20                0.00             2823.65
s861           174736.30                    2184.20                0.00             2408.95
s862           174736.30                    2184.20                0.00             3337.97
s863           152653.93                    1963.38              220.82             1963.38
s864           174736.30                    2184.20                0.00             3432.50
s865           174736.30                    2184.20                0.00             5001.26
s866           174736.30                    2184.20                0.00             7977.10
s867           174736.30                    2184.20                0.00             2464.44
s868           174736.30                    2184.20                0.00             2885.15
s869           174736.30                    2184.20                0.00             2236.80
s870           174736.30                    2184.20                0.00             2382.92
s871           174736.30                    2184.20                0.00             2199.16
s872           174736.30                    2184.20                0.00             2198.89
s873           174736.30                    2184.20                0.00             3034.38
s874           174736.30                    2184.20                0.00             3577.90
s875           174736.30                    2184.20                0.00             4002.71
s876           174736.30                    2184.20                0.00             3001.38
s877           174736.30                    2184.20                0.00             4951.93
s878           174736.30                    2184.20                0.00             3797.28
s879            81425.56                    1251.10              933.11             1251.10
s880           174736.30                    2184.20                0.00             2538.06
s881           174736.30                    2184.20                0.00             3570.62
s882           174736.30                    2184.20                0.00             2551.66
s883            30339.90                     740.24             1443.96              740.24
s884           174736.30                    2184.20                0.00             4285.79
s885           134485.52                    1781.70              402.51             1781.70
s886           174736.30                    2184.20                0.00             4272.92
s887           174736.30                    2184.20                0.00             5247.82
s888           174736.30                    2184.20                0.00             4328.85
s889           174736.30                    2184.20                0.00             4683.40
s890           174736.30                    2184.20                0.00             3240.45
s891           174736.30                    2184.20                0.00             3837.92
s892           174736.30                    2184.20                0.00             4093.52
s893           167236.99                    2109.21               74.99             2109.21
s894           174736.30                    2184.20                0.00             2439.66
s895           128309.38                    1719.93              464.27             1719.93
s896           174736.30                    2184.20                0.00             2303.01
s897           174736.30                    2184.20                0.00             2826.62
s898           174736.30                    2184.20                0.00             3117.32
s899           174736.30                    2184.20                0.00             3368.19
s900           134376.10                    1780.60              403.60             1780.60
s901           170645.05                    2143.29               40.91             2143.29
s902           174736.30                    2184.20                0.00             2586.05
s903           174736.30                    2184.20                0.00             2470.83
s904           174736.30                    2184.20                0.00             3756.06
s905           151828.41                    1955.12              229.08             1955.12
s906           174736.30                    2184.20                0.00             5392.87
s907           174736.30                    2184.20                0.00             4079.70
s908           174736.30                    2184.20                0.00             3558.27
s909           174736.30                    2184.20                0.00             4381.37
s910           174736.30                    2184.20                0.00             3059.99
s911           174736.30                    2184.20                0.00             2399.68
s912           174736.30                    2184.20                0.00             4581.84
s913            34599.05                     782.83             1401.37              782.83
s914           174736.30                    2184.20                0.00             2762.02
s915           174736.30                    2184.20                0.00             3898.20
s916           174736.30                    2184.20                0.00             3460.04
s917           155526.98                    1992.11              192.09             1992.11
s918           154702.79                    1983.87              200.34             1983.87
s919           132128.22                    1758.12              426.08             1758.12
s920           174736.30                    2184.20                0.00             3162.90
s921           174736.30                    2184.20                0.00             2735.61
s922           109556.08                    1532.40              651.80             1532.40
s923            80842.46                    1245.27              938.94             1245.27
s924           174736.30                    2184.20                0.00             4490.77
s925            91500.73                    1351.85              832.36             1351.85
s926           174736.30                    2184.20                0.00             4043.23
s927           174736.30                    2184.20                0.00             2203.06
s928           174736.30                    2184.20                0.00             2439.97
s929           174736.30                    2184.20                0.00             2679.85
s930           174736.30                    2184.20                0.00             2946.47
s931           174736.30                    2184.20                0.00             4224.48
s932           174736.30                    2184.20                0.00             3178.47
s933           174736.30                    2184.20                0.00             2717.89
s934           120590.01                    1642.74              541.46             1642.74
s935           174736.30                    2184.20                0.00             4141.19
s936           174736.30                    2184.20                0.00             4604.39
s937           174736.30                    2184.20                0.00             4878.64
s938           174736.30                    2184.20                0.00             2398.14
s939             5399.02                     490.83             1693.37              490.83
s940           174736.30                    2184.20                0.00             2929.40
s941           174736.30                    2184.20                0.00             4826.24
s942           174736.30                    2184.20                0.00             3001.98
s943           174736.30                    2184.20                0.00             2221.25
s944           174736.30                    2184.20                0.00             2532.56
s945           174736.30                    2184.20                0.00             2206.24
s946           174736.30                    2184.20                0.00             3372.67
s947           174736.30                    2184.20                0.00             2289.71
s948           151418.61                    1951.03              233.18             1951.03
s949            48119.08                     918.03             1266.17              918.03
s950           174736.30                    2184.20                0.00             2743.97
s951           174736.30                    2184.20                0.00             3473.07
s952           174736.30                    2184.20                0.00             3642.63
s953           174736.30                    2184.20                0.00             2415.64
s954           174736.30                    2184.20                0.00             4806.45
s955           174736.30                    2184.20                0.00             4026.91
s956           174736.30                    2184.20                0.00             2191.89
s957           174736.30                    2184.20                0.00             2982.48
s958           174736.30                    2184.20                0.00             3249.37
s959           174736.30                    2184.20                0.00             2680.03
s960           174736.30                    2184.20                0.00             4830.69
s961           174736.30                    2184.20                0.00             3702.37
s962           174736.30                    2184.20                0.00             3393.58
s963           174736.30                    2184.20                0.00             3772.40
s964           174736.30                    2184.20                0.00             3069.58
s965           174736.30                    2184.20                0.00             4851.12
s966           174736.30                    2184.20                0.00             3986.17
s967           174736.30                    2184.20                0.00             3605.83
s968           174736.30                    2184.20                0.00             3650.21
s969           123387.56                    1670.72              513.49             1670.72
s970           174736.30                    2184.20                0.00             4612.46
s971            58090.51                    1017.75             1166.46             1017.75
s972           162302.67                    2059.87              124.34             2059.87
s973           174736.30                    2184.20                0.00             3590.05
s974           174736.30                    2184.20                0.00             3942.83
s975           174736.30                    2184.20                0.00             3810.33
s976           174736.30                    2184.20                0.00             4394.38
s977           174736.30                    2184.20                0.00             2345.34
s978           174736.30                    2184.20                0.00             3999.53
s979           135628.43                    1793.13              391.08             1793.13
s980           174736.30                    2184.20                0.00             3756.12
s981           174736.30                    2184.20                0.00             3606.26
s982           117583.45                    1612.68              571.53             1612.68
s983           174736.30                    2184.20                0.00             3544.87
s984           153935.25                    1976.19              208.01             1976.19
s985           174736.30                    2184.20                0.00             2646.93
s986           174736.30                    2184.20                0.00             3771.61
s987           174736.30                    2184.20                0.00             2526.00
s988           174736.30                    2184.20                0.00             6155.41
s989           174736.30                    2184.20                0.00             3874.54
s990           174736.30                    2184.20                0.00             2941.15
s991           157629.29                    2013.13              171.07             2013.13
s992           174736.30                    2184.20                0.00             5211.91
s993           168147.45                    2118.32               65.89             2118.32
s994           174736.30                    2184.20                0.00             3092.06
s995            46638.94                     903.23             1280.97              903.23
s996           134358.36                    1780.42              403.78             1780.42
s997           146275.02                    1899.59              284.61             1899.59
s998           174736.30                    2184.20                0.00             2394.19
s999           174736.30                    2184.20                0.00             2505.30
s1000          174736.30                    2184.20                0.00             2825.04
