Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     2815.84          194521.63             2508.39              628.79              307.46                0.60           163775.67



Scenario           Profit              Sales               Leftover_inv        demand
s246           225267.59                    2815.84                0.00             2917.83
s247           225267.59                    2815.84                0.00             3164.90
s248           225267.59                    2815.84                0.00             3743.60
s249           162894.32                    2192.11              623.73             2192.11
s250           225267.59                    2815.84                0.00             3228.50
s251           225267.59                    2815.84                0.00             3137.31
s252           141168.23                    1974.85              840.99             1974.85
s253           225267.59                    2815.84                0.00             3177.52
s254           225267.59                    2815.84                0.00             2958.72
s255           225267.59                    2815.84                0.00             3797.97
s256           169683.97                    2260.01              555.84             2260.01
s257           223670.23                    2799.87               15.97             2799.87
s258           160413.78                    2167.31              648.54             2167.31
s259           225267.59                    2815.84                0.00             3846.63
s260           225267.59                    2815.84                0.00             4091.40
s261           225267.59                    2815.84                0.00             3766.87
s262           186550.97                    2428.68              387.17             2428.68
s263           225267.59                    2815.84                0.00             4661.93
s264           198532.93                    2548.50              267.35             2548.50
s265           225267.59                    2815.84                0.00             3791.74
s266           179447.89                    2357.65              458.20             2357.65
s267           225267.59                    2815.84                0.00             3115.42
s268           172459.16                    2287.76              528.08             2287.76
s269           225267.59                    2815.84                0.00             2850.69
s270           166311.95                    2226.29              589.56             2226.29
s271           120598.37                    1769.15             1046.69             1769.15
s272           180155.69                    2364.73              451.12             2364.73
s273           225267.59                    2815.84                0.00             3440.59
s274           117973.63                    1742.91             1072.94             1742.91
s275           225267.59                    2815.84                0.00             3860.64
s276           225267.59                    2815.84                0.00             3369.12
s277           219231.75                    2755.49               60.36             2755.49
s278           164975.32                    2212.92              602.92             2212.92
s279           225267.59                    2815.84                0.00             4132.07
s280           225267.59                    2815.84                0.00             4502.04
s281           186724.42                    2430.41              385.43             2430.41
s282            78817.53                    1351.34             1464.50             1351.34
s283           169200.79                    2255.18              560.67             2255.18
s284           225267.59                    2815.84                0.00             4902.12
s285           225267.59                    2815.84                0.00             3755.93
s286           225267.59                    2815.84                0.00             3825.63
s287           225267.59                    2815.84                0.00             3136.01
s288           143804.12                    2001.21              814.63             2001.21
s289           210839.80                    2671.57              144.28             2671.57
s290           225267.59                    2815.84                0.00             4036.61
s291           151409.22                    2077.26              738.58             2077.26
s292           225267.59                    2815.84                0.00             3799.42
s293           225267.59                    2815.84                0.00             4098.48
s294           225267.59                    2815.84                0.00             3581.96
s295           -20678.92                     356.38             2459.47              356.38
s296           162103.48                    2184.20              631.64             2184.20
s297           225267.59                    2815.84                0.00             4192.43
s298           225267.59                    2815.84                0.00             3642.28
s299           225267.59                    2815.84                0.00             3857.40
s300           225267.59                    2815.84                0.00             2991.40
s301           225267.59                    2815.84                0.00             4327.46
s302           225267.59                    2815.84                0.00             3547.91
s303           161783.16                    2181.00              634.84             2181.00
s304           225267.59                    2815.84                0.00             4400.82
s305           159677.71                    2159.95              655.90             2159.95
s306           225267.59                    2815.84                0.00             3287.67
s307            24056.08                     803.73             2012.12              803.73
s308           190616.04                    2469.33              346.52             2469.33
s309            62277.76                    1185.95             1629.90             1185.95
s310           225267.59                    2815.84                0.00             4643.70
s311           225267.59                    2815.84                0.00             3516.03
s312           134633.88                    1909.51              906.34             1909.51
s313           210131.88                    2664.49              151.36             2664.49
s314           225267.59                    2815.84                0.00             4877.15
s315           225267.59                    2815.84                0.00             3157.62
s316           140823.18                    1971.40              844.44             1971.40
s317            86588.80                    1429.06             1386.79             1429.06
s318           225267.59                    2815.84                0.00             3712.37
s319           225267.59                    2815.84                0.00             2832.88
s320           153426.81                    2097.44              718.41             2097.44
s321           225267.59                    2815.84                0.00             3988.47
s322           225267.59                    2815.84                0.00             3661.53
s323           225267.59                    2815.84                0.00             4011.89
s324           225267.59                    2815.84                0.00             4058.98
s325           225267.59                    2815.84                0.00             3365.44
s326           225267.59                    2815.84                0.00             3238.29
s327            52700.84                    1090.18             1725.67             1090.18
s328           125614.05                    1819.31              996.54             1819.31
s329           225267.59                    2815.84                0.00             3814.09
s330           181249.95                    2375.67              440.18             2375.67
s331           225267.59                    2815.84                0.00             5231.73
s332           225267.59                    2815.84                0.00             4741.49
s333           225267.59                    2815.84                0.00             4013.90
s334           144657.14                    2009.74              806.10             2009.74
s335           188379.96                    2446.97              368.88             2446.97
s336           225267.59                    2815.84                0.00             3625.91
s337           225267.59                    2815.84                0.00             3998.73
s338           225267.59                    2815.84                0.00             4242.66
s339           225267.59                    2815.84                0.00             3269.02
s340           225267.59                    2815.84                0.00             4716.48
s341           225267.59                    2815.84                0.00             3750.90
s342           225267.59                    2815.84                0.00             3309.51
s343           157046.32                    2133.63              682.21             2133.63
s344            92303.88                    1486.21             1329.64             1486.21
s345           225267.59                    2815.84                0.00             3311.18
s346           225267.59                    2815.84                0.00             3535.61
s347           225267.59                    2815.84                0.00             3813.00
s348           205615.38                    2619.32              196.52             2619.32
s349           148336.55                    2046.53              769.31             2046.53
s350           225267.59                    2815.84                0.00             2852.78
s351           225267.59                    2815.84                0.00             3179.47
s352           203832.68                    2601.50              214.35             2601.50
s353            94659.72                    1509.77             1306.08             1509.77
s354           225267.59                    2815.84                0.00             3823.64
s355           225267.59                    2815.84                0.00             3571.74
s356           225267.59                    2815.84                0.00             3875.39
s357           225267.59                    2815.84                0.00             4280.25
s358           225267.59                    2815.84                0.00             2852.04
s359           225267.59                    2815.84                0.00             4265.23
s360            26204.37                     825.21             1990.63              825.21
s361            81220.47                    1375.37             1440.47             1375.37
s362           225267.59                    2815.84                0.00             4491.66
s363           185015.45                    2413.32              402.52             2413.32
s364           137049.54                    1933.66              882.18             1933.66
s365           225267.59                    2815.84                0.00             3642.06
s366           217571.76                    2738.89               76.96             2738.89
s367           225267.59                    2815.84                0.00             2955.03
s368           225267.59                    2815.84                0.00             2842.44
s369           225267.59                    2815.84                0.00             3265.33
s370           225267.59                    2815.84                0.00             3466.06
s371           225267.59                    2815.84                0.00             3056.62
s372           225267.59                    2815.84                0.00             3505.10
s373           225267.59                    2815.84                0.00             3691.91
s374           205166.55                    2614.83              201.01             2614.83
s375           184570.67                    2408.88              406.97             2408.88
s376           225267.59                    2815.84                0.00             4552.70
s377           225267.59                    2815.84                0.00             3847.04
s378           225267.59                    2815.84                0.00             3021.95
s379           203742.71                    2600.60              215.25             2600.60
s380           203486.94                    2598.04              217.81             2598.04
s381           105241.80                    1615.59             1200.26             1615.59
s382           225267.59                    2815.84                0.00             4346.74
s383           155799.79                    2121.17              694.68             2121.17
s384           225267.59                    2815.84                0.00             4960.92
s385           225267.59                    2815.84                0.00             3457.29
s386           187899.07                    2442.16              373.69             2442.16
s387           225267.59                    2815.84                0.00             3314.15
s388           225267.59                    2815.84                0.00             4276.88
s389           225267.59                    2815.84                0.00             3432.38
s390           225267.59                    2815.84                0.00             4652.09
s391           225267.59                    2815.84                0.00             3111.07
s392           225267.59                    2815.84                0.00             3154.04
s393            75395.66                    1317.13             1498.72             1317.13
s394           157330.28                    2136.47              679.37             2136.47
s395           225267.59                    2815.84                0.00             3474.49
s396           146202.64                    2025.20              790.65             2025.20
s397           225267.59                    2815.84                0.00             3377.13
s398           225267.59                    2815.84                0.00             4474.91
s399           174333.51                    2306.50              509.34             2306.50
s400           153579.14                    2098.96              716.88             2098.96
s401           225267.59                    2815.84                0.00             4365.52
s402           225267.59                    2815.84                0.00             3741.04
s403           208521.58                    2648.38              167.46             2648.38
s404           225267.59                    2815.84                0.00             4094.50
s405           142285.20                    1986.02              829.82             1986.02
s406           225267.59                    2815.84                0.00             3606.30
s407           225267.59                    2815.84                0.00             3366.76
s408           148269.84                    2045.87              769.98             2045.87
s409           206945.32                    2632.62              183.22             2632.62
s410           225267.59                    2815.84                0.00             2849.03
s411           193162.03                    2494.79              321.06             2494.79
s412            17986.69                     743.04             2072.81              743.04
s413           225267.59                    2815.84                0.00             3120.20
s414           225267.59                    2815.84                0.00             3460.91
s415           225267.59                    2815.84                0.00             3868.88
s416           225267.59                    2815.84                0.00             3639.56
s417           225267.59                    2815.84                0.00             3375.56
s418           225267.59                    2815.84                0.00             3638.73
s419           225267.59                    2815.84                0.00             4999.04
s420            17400.33                     737.17             2078.67              737.17
s421           219763.47                    2760.80               55.04             2760.80
s422           109937.68                    1662.55             1153.30             1662.55
s423           225267.59                    2815.84                0.00             3469.41
s424           225267.59                    2815.84                0.00             3764.48
s425           225267.59                    2815.84                0.00             3021.03
s426           172863.01                    2291.80              524.05             2291.80
s427           122559.58                    1788.76             1027.08             1788.76
s428           206661.79                    2629.79              186.06             2629.79
s429           225267.59                    2815.84                0.00             4474.03
s430           225267.59                    2815.84                0.00             2838.75
s431           161456.10                    2177.73              638.11             2177.73
s432           214522.81                    2708.40              107.45             2708.40
s433           107066.05                    1633.83             1182.02             1633.83
s434           225267.59                    2815.84                0.00             3809.33
s435            57665.75                    1139.83             1676.02             1139.83
s436           220430.18                    2767.47               48.37             2767.47
s437           225267.59                    2815.84                0.00             3093.50
s438           225267.59                    2815.84                0.00             4122.92
s439           225267.59                    2815.84                0.00             2944.97
s440           140414.24                    1967.31              848.53             1967.31
s441            -1245.49                     550.71             2265.13              550.71
s442           150860.82                    2071.78              744.07             2071.78
s443           225267.59                    2815.84                0.00             3659.06
s444           225267.59                    2815.84                0.00             3847.68
s445           225267.59                    2815.84                0.00             3508.44
s446           225267.59                    2815.84                0.00             3547.67
s447           130681.89                    1869.99              945.86             1869.99
s448           225267.59                    2815.84                0.00             4516.27
s449           225267.59                    2815.84                0.00             5292.89
s450           225267.59                    2815.84                0.00             4436.69
s451           215956.60                    2722.73               93.11             2722.73
s452           132950.11                    1892.67              923.17             1892.67
s453           225267.59                    2815.84                0.00             3977.76
s454           225267.59                    2815.84                0.00             5742.93
s455           225267.59                    2815.84                0.00             4437.46
s456           123786.47                    1801.03             1014.81             1801.03
s457           208982.14                    2652.99              162.85             2652.99
s458           168909.50                    2252.26              563.58             2252.26
s459            91689.64                    1480.07             1335.78             1480.07
s460           225267.59                    2815.84                0.00             2945.71
s461           225267.59                    2815.84                0.00             4208.20
s462           141613.37                    1979.30              836.54             1979.30
s463           225267.59                    2815.84                0.00             4166.14
s464           225267.59                    2815.84                0.00             3774.74
s465            89677.36                    1459.94             1355.90             1459.94
s466           225267.59                    2815.84                0.00             3158.20
s467           112633.89                    1689.51             1126.34             1689.51
s468           -39661.78                     166.55             2649.29              166.55
s469           -56316.90                       0.00             2815.84                0.00
s470           225267.59                    2815.84                0.00             4851.84
s471           225267.59                    2815.84                0.00             3980.06
s472           219432.13                    2757.49               58.35             2757.49
s473           224505.16                    2808.22                7.62             2808.22
s474           121227.83                    1775.45             1040.40             1775.45
s475           225220.44                    2815.37                0.47             2815.37
s476           225267.59                    2815.84                0.00             5157.40
s477            57255.64                    1135.73             1680.12             1135.73
s478           225267.59                    2815.84                0.00             3904.70
s479           225267.59                    2815.84                0.00             2882.47
s480           225267.59                    2815.84                0.00             4877.46
s481           141235.13                    1975.52              840.32             1975.52
s482           170182.77                    2265.00              550.85             2265.00
s483           225267.59                    2815.84                0.00             3968.11
s484           225267.59                    2815.84                0.00             5149.28
s485            21411.01                     777.28             2038.57              777.28
s486            39488.97                     958.06             1857.79              958.06
s487           225267.59                    2815.84                0.00             4284.70
s488           225267.59                    2815.84                0.00             3327.25
s489           225267.59                    2815.84                0.00             5573.77
s490           225267.59                    2815.84                0.00             4540.77
s491           225267.59                    2815.84                0.00             3802.55
s492           225267.59                    2815.84                0.00             3135.32
s493           225267.59                    2815.84                0.00             3264.10
s494           156079.49                    2123.96              691.88             2123.96
s495           225267.59                    2815.84                0.00             2876.49
s496           120755.85                    1770.73             1045.12             1770.73
s497           225267.59                    2815.84                0.00             3059.01
s498           225267.59                    2815.84                0.00             2886.80
s499           225267.59                    2815.84                0.00             3058.25
s500           225267.59                    2815.84                0.00             5004.41
s501           225267.59                    2815.84                0.00             3243.74
s502           225267.59                    2815.84                0.00             3776.77
s503           103105.48                    1594.22             1221.62             1594.22
s504           148516.00                    2048.33              767.52             2048.33
s505           225267.59                    2815.84                0.00             3418.69
s506           225267.59                    2815.84                0.00             2862.68
s507           225267.59                    2815.84                0.00             5600.52
s508           225267.59                    2815.84                0.00             4239.73
s509            93332.51                    1496.49             1319.35             1496.49
s510           157439.92                    2137.57              678.28             2137.57
s511           174999.73                    2313.17              502.68             2313.17
s512           -56316.90                       0.00             2815.84                0.00
s513           225267.59                    2815.84                0.00             4519.56
s514           135045.48                    1913.62              902.22             1913.62
s515           119568.90                    1758.86             1056.99             1758.86
s516           225267.59                    2815.84                0.00             3420.47
s517           200528.46                    2568.45              247.39             2568.45
s518           210031.06                    2663.48              152.37             2663.48
s519           225267.59                    2815.84                0.00             4059.48
s520           225267.59                    2815.84                0.00             4541.30
s521           201611.48                    2579.28              236.56             2579.28
s522           225267.59                    2815.84                0.00             3507.74
s523           161545.58                    2178.62              637.22             2178.62
s524           191025.19                    2473.42              342.42             2473.42
s525           225267.59                    2815.84                0.00             5093.49
s526           225267.59                    2815.84                0.00             4286.58
s527           225267.59                    2815.84                0.00             4157.60
s528            91125.27                    1474.42             1341.42             1474.42
s529           225267.59                    2815.84                0.00             2832.33
s530           225267.59                    2815.84                0.00             4563.53
s531           225267.59                    2815.84                0.00             4719.79
s532           225267.59                    2815.84                0.00             4085.64
s533           225267.59                    2815.84                0.00             3501.71
s534           225267.59                    2815.84                0.00             3799.83
s535           122234.27                    1785.51             1030.33             1785.51
s536           225267.59                    2815.84                0.00             4811.28
s537           -46726.52                      95.90             2719.94               95.90
s538           225267.59                    2815.84                0.00             4215.52
s539           225267.59                    2815.84                0.00             3571.54
s540           225267.59                    2815.84                0.00             7522.15
s541           185569.73                    2418.87              396.98             2418.87
s542           206401.09                    2627.18              188.66             2627.18
s543           152040.53                    2083.57              732.27             2083.57
s544           225267.59                    2815.84                0.00             2867.76
s545           225267.59                    2815.84                0.00             5482.97
s546           225267.59                    2815.84                0.00             5798.91
s547           225267.59                    2815.84                0.00             3490.85
s548           195453.79                    2517.71              298.14             2517.71
s549           193595.18                    2499.12              316.72             2499.12
s550           225267.59                    2815.84                0.00             3184.53
s551           225267.59                    2815.84                0.00             2908.86
s552           225267.59                    2815.84                0.00             4173.97
s553           225267.59                    2815.84                0.00             3492.64
s554           225267.59                    2815.84                0.00             3513.33
s555           178558.16                    2348.75              467.09             2348.75
s556           225267.59                    2815.84                0.00             3154.30
s557           225267.59                    2815.84                0.00             2916.17
s558           225267.59                    2815.84                0.00             4101.17
s559           200730.24                    2570.47              245.37             2570.47
s560           225267.59                    2815.84                0.00             3411.39
s561           125501.13                    1818.18              997.66             1818.18
s562           218292.29                    2746.09               69.75             2746.09
s563           225267.59                    2815.84                0.00             3901.73
s564           225267.59                    2815.84                0.00             5689.53
s565           123254.79                    1795.72             1020.13             1795.72
s566           225267.59                    2815.84                0.00             3905.11
s567           225267.59                    2815.84                0.00             3209.07
s568           225267.59                    2815.84                0.00             3262.45
s569           225267.59                    2815.84                0.00             3744.22
s570           210621.67                    2669.39              146.46             2669.39
s571           225267.59                    2815.84                0.00             3093.03
s572           225267.59                    2815.84                0.00             3383.19
s573           100738.42                    1570.55             1245.29             1570.55
s574           199825.80                    2561.43              254.42             2561.43
s575           169596.27                    2259.13              556.71             2259.13
s576           225267.59                    2815.84                0.00             3750.27
s577           220741.63                    2770.59               45.26             2770.59
s578           225267.59                    2815.84                0.00             4654.49
s579           225267.59                    2815.84                0.00             4768.81
s580           225267.59                    2815.84                0.00             4351.39
s581           106881.56                    1631.98             1183.86             1631.98
s582           225267.59                    2815.84                0.00             2966.82
s583           225267.59                    2815.84                0.00             5124.28
s584           225267.59                    2815.84                0.00             4248.87
s585           225267.59                    2815.84                0.00             3086.08
s586           225267.59                    2815.84                0.00             7593.80
s587           225267.59                    2815.84                0.00             3471.66
s588           225267.59                    2815.84                0.00             4924.71
s589           211203.09                    2675.20              140.65             2675.20
s590            66668.40                    1229.85             1585.99             1229.85
s591           180409.06                    2367.26              448.59             2367.26
s592           171452.56                    2277.69              538.15             2277.69
s593           150452.53                    2067.69              748.15             2067.69
s594           170053.72                    2263.71              552.14             2263.71
s595           225267.59                    2815.84                0.00             3963.16
s596           225267.59                    2815.84                0.00             5070.30
s597           225267.59                    2815.84                0.00             4209.78
